date,District,rainfall_mm,temp_max,temp_min,humidity,week_of_year,rainfall_7d,rainfall_anomaly_7d,heavy_rain_flag,dry_spell_flag
2023-03-26,NTR,3.3,33.5,24.7,81,12,55.300000000000004,35.19523809523811,1,0
2023-03-27,NTR,3.6,33.2,25.4,80,13,12.0,6.86904761904763,0,0
2023-03-28,NTR,0.7,34.7,25.4,78,13,14.4,9.26904761904763,0,0
2023-03-29,NTR,0.0,34.5,25.0,75,13,13.6,8.469047619047629,0,0
2023-03-30,NTR,0.1,34.5,24.4,72,13,12.399999999999999,7.269047619047629,0,0
2023-03-31,NTR,0.1,35.6,24.7,72,13,10.0,4.86904761904763,0,0
2023-04-01,NTR,5.1,33.4,25.4,80,13,9.5,4.36904761904763,0,0
2023-04-02,NTR,4.1,34.1,25.6,77,13,12.9,7.7690476190476305,0,0
2023-04-03,NTR,1.6,35.3,25.7,73,14,13.7,10.423809523809535,0,0
2023-04-04,NTR,1.8,35.8,26.9,69,14,11.7,8.423809523809535,0,0
2023-04-05,NTR,0.6,37.2,25.7,70,14,12.8,9.523809523809536,0,0
2023-04-06,NTR,1.6,36.1,26.0,68,14,13.4,10.123809523809534,0,0
2023-04-07,NTR,0.0,38.1,25.9,65,14,14.899999999999999,11.623809523809534,0,0
2023-04-08,NTR,0.0,38.5,24.8,62,14,14.799999999999999,11.523809523809533,0,0
2023-04-09,NTR,0.0,38.7,23.3,61,14,9.7,6.423809523809534,0,0
2023-04-10,NTR,0.0,40.2,23.3,58,15,5.6,2.4095238095238205,0,0
2023-04-11,NTR,0.0,40.7,24.3,54,15,4.0,0.8095238095238209,0,0
2023-04-12,NTR,0.0,41.6,25.1,42,15,2.2,-0.990476190476179,0,0
2023-04-13,NTR,0.0,42.7,25.7,41,15,1.6,-1.590476190476179,0,0
2023-04-14,NTR,0.0,42.9,26.1,41,15,0.0,-3.190476190476179,0,0
2023-04-15,NTR,0.0,42.0,26.5,39,15,0.0,-3.190476190476179,0,0
2023-04-16,NTR,0.0,42.4,28.0,42,15,0.0,-3.190476190476179,0,0
2023-04-17,NTR,0.0,41.4,27.0,45,16,0.0,-2.7880952380952273,0,0
2023-04-18,NTR,0.0,41.7,25.3,49,16,0.0,-2.7880952380952273,0,0
2023-04-19,NTR,0.0,41.5,25.7,52,16,0.0,-2.7880952380952273,0,0
2023-04-20,NTR,0.0,41.0,26.4,61,16,0.0,-2.7880952380952273,0,0
2023-04-21,NTR,0.5,40.3,26.7,58,16,0.0,-2.7880952380952273,0,0
2023-04-22,NTR,0.5,35.4,27.1,66,16,0.5,-2.2880952380952273,0,0
2023-04-23,NTR,17.1,33.8,26.9,77,16,1.0,-1.7880952380952273,0,0
2023-04-24,NTR,7.6,32.8,24.7,77,17,18.1,9.96666666666668,0,0
2023-04-25,NTR,8.3,35.8,26.6,70,17,25.700000000000003,17.56666666666668,0,0
2023-04-26,NTR,0.1,35.5,25.0,71,17,34.0,25.866666666666678,0,0
2023-04-27,NTR,0.2,38.3,25.7,66,17,34.1,25.96666666666668,0,0
2023-04-28,NTR,0.1,37.4,25.7,67,17,34.300000000000004,26.166666666666682,0,0
2023-04-29,NTR,21.9,32.8,25.2,78,17,33.9,25.766666666666676,0,0
2023-04-30,NTR,8.4,34.2,25.8,78,17,55.3,47.16666666666667,1,0
2023-05-01,NTR,51.7,27.9,23.9,85,18,46.6,29.55238095238096,1,0
2023-05-02,NTR,3.6,32.0,24.3,82,18,90.7,73.65238095238097,1,0
2023-05-03,NTR,15.8,32.8,24.7,82,18,86.0,68.95238095238096,1,0
2023-05-04,NTR,0.6,34.2,24.1,77,18,101.7,84.65238095238097,1,0
2023-05-05,NTR,6.0,33.8,26.1,81,18,102.10000000000001,85.05238095238097,1,0
2023-05-06,NTR,2.5,34.7,26.2,80,18,108.0,90.95238095238096,1,0
2023-05-07,NTR,1.0,35.2,26.9,74,18,88.60000000000001,71.55238095238097,1,0
2023-05-08,NTR,0.5,36.7,27.2,69,19,81.2,53.764285714285734,1,0
2023-05-09,NTR,26.7,38.6,27.5,75,19,30.0,2.5642857142857274,0,0
2023-05-10,NTR,0.0,40.0,27.6,66,19,53.099999999999994,25.66428571428572,1,0
2023-05-11,NTR,2.4,39.6,28.4,62,19,37.3,9.864285714285725,0,0
2023-05-12,NTR,0.0,42.6,28.2,49,19,39.1,11.664285714285729,0,0
2023-05-13,NTR,0.0,42.7,27.7,51,19,33.1,5.664285714285729,0,0
2023-05-14,NTR,0.0,44.8,26.6,35,19,30.599999999999998,3.1642857142857252,0,0
2023-05-15,NTR,0.0,43.7,27.0,30,20,29.599999999999998,3.535714285714292,0,0
2023-05-16,NTR,0.0,43.5,29.9,29,20,29.099999999999998,3.035714285714292,0,0
2023-05-17,NTR,0.0,43.2,28.7,43,20,2.4,-23.664285714285707,0,0
2023-05-18,NTR,10.9,40.8,27.2,73,20,2.4,-23.664285714285707,0,0
2023-05-19,NTR,6.9,39.7,28.4,71,20,10.9,-15.164285714285706,0,0
2023-05-20,NTR,11.8,40.6,28.4,72,20,17.8,-8.264285714285705,0,0
2023-05-21,NTR,7.7,39.0,27.3,70,20,29.6,3.5357142857142954,0,0
2023-05-22,NTR,0.4,36.9,28.5,70,21,37.300000000000004,-6.635714285714272,0,0
2023-05-23,NTR,0.0,40.5,28.8,62,21,37.7,-6.235714285714273,0,0
2023-05-24,NTR,16.3,39.7,29.2,71,21,37.7,-6.235714285714273,0,0
2023-05-25,NTR,2.9,37.8,29.7,60,21,54.0,10.064285714285724,1,0
2023-05-26,NTR,4.4,41.2,29.2,52,21,46.00000000000001,2.064285714285731,1,0
2023-05-27,NTR,0.0,41.8,28.6,45,21,43.50000000000001,-0.43571428571426907,1,0
2023-05-28,NTR,0.5,41.3,28.1,56,21,31.700000000000003,-12.235714285714273,0,0
2023-05-29,NTR,17.8,37.8,28.1,74,22,24.500000000000004,0.2500000000000142,0,0
2023-05-30,NTR,26.7,35.8,26.4,85,22,41.900000000000006,17.650000000000016,1,0
2023-05-31,NTR,0.0,38.4,25.0,68,22,68.6,44.35000000000001,1,0
2023-06-01,NTR,0.3,39.2,28.7,62,22,52.300000000000004,28.050000000000015,1,0
2023-06-02,NTR,0.0,42.6,28.4,52,22,49.699999999999996,25.450000000000006,1,0
2023-06-03,NTR,0.0,43.4,28.0,46,22,45.3,21.050000000000008,1,0
2023-06-04,NTR,0.0,41.4,28.6,47,22,45.3,21.050000000000008,1,0
2023-06-05,NTR,0.0,40.5,30.1,45,23,44.8,23.376190476190484,1,0
2023-06-06,NTR,0.4,43.0,29.4,45,23,27.0,5.576190476190487,0,0
2023-06-07,NTR,0.0,42.7,30.1,39,23,0.7,-20.723809523809514,0,1
2023-06-08,NTR,0.0,42.6,31.5,39,23,0.7,-20.723809523809514,0,1
2023-06-09,NTR,0.0,43.5,31.8,37,23,0.4,-21.023809523809515,0,1
2023-06-10,NTR,0.1,42.1,32.6,39,23,0.4,-21.023809523809515,0,1
2023-06-11,NTR,0.2,40.6,30.4,45,23,0.5,-20.923809523809513,0,1
2023-06-12,NTR,0.1,41.3,31.6,43,24,0.7000000000000001,-16.14999999999999,0,1
2023-06-13,NTR,0.0,41.6,29.2,42,24,0.8,-16.04999999999999,0,1
2023-06-14,NTR,0.0,42.2,32.0,34,24,0.4,-16.449999999999992,0,1
2023-06-15,NTR,0.0,42.0,32.8,34,24,0.4,-16.449999999999992,0,1
2023-06-16,NTR,0.0,41.8,31.5,33,24,0.4,-16.449999999999992,0,1
2023-06-17,NTR,0.3,42.3,31.6,39,24,0.4,-16.449999999999992,0,1
2023-06-18,NTR,0.2,41.1,30.0,50,24,0.6000000000000001,-16.24999999999999,0,1
2023-06-19,NTR,5.3,38.0,26.1,55,25,0.6,-20.416666666666654,0,1
2023-06-20,NTR,8.5,36.5,28.1,70,25,5.8,-15.216666666666654,0,0
2023-06-21,NTR,12.4,38.6,27.8,75,25,14.3,-6.716666666666654,0,0
2023-06-22,NTR,1.3,35.4,27.1,70,25,26.700000000000003,5.683333333333348,0,0
2023-06-23,NTR,11.0,34.3,27.0,76,25,28.0,6.983333333333345,0,0
2023-06-24,NTR,2.8,33.2,26.4,81,25,39.0,17.983333333333345,0,0
2023-06-25,NTR,1.0,35.2,28.3,65,25,41.50000000000001,20.483333333333352,1,0
2023-06-26,NTR,2.0,34.5,26.5,66,26,42.300000000000004,16.909523809523822,1,0
2023-06-27,NTR,0.2,36.8,26.7,59,26,39.00000000000001,13.609523809523825,0,0
2023-06-28,NTR,0.0,36.5,27.4,59,26,30.7,5.309523809523817,0,0
2023-06-29,NTR,0.3,37.2,27.5,61,26,18.299999999999997,-7.090476190476185,0,0
2023-06-30,NTR,0.1,37.9,28.2,52,26,17.3,-8.090476190476181,0,0
2023-07-01,NTR,5.3,39.5,27.6,48,26,6.3999999999999995,-18.990476190476183,0,0
2023-07-02,NTR,6.2,38.8,26.7,63,26,8.899999999999999,-16.490476190476183,0,0
2023-07-03,NTR,9.6,37.3,26.9,65,27,14.1,-25.56190476190475,0,0
2023-07-04,NTR,9.1,36.6,25.9,80,27,21.7,-17.96190476190475,0,0
2023-07-05,NTR,20.3,34.5,26.2,80,27,30.6,-9.06190476190475,0,0
2023-07-06,NTR,8.4,30.4,26.1,83,27,50.9,11.238095238095248,1,0
2023-07-07,NTR,1.3,33.8,27.3,66,27,58.99999999999999,19.338095238095242,1,0
2023-07-08,NTR,1.7,34.4,27.6,65,27,60.2,20.538095238095252,1,0
2023-07-09,NTR,9.3,36.2,27.0,65,27,56.599999999999994,16.938095238095244,1,0
2023-07-10,NTR,8.2,35.4,26.1,72,28,59.7,-5.359523809523793,1,0
2023-07-11,NTR,5.0,33.0,26.6,68,28,58.3,-6.759523809523799,1,0
2023-07-12,NTR,2.7,29.8,26.8,80,28,54.199999999999996,-10.8595238095238,1,0
2023-07-13,NTR,10.0,33.8,25.8,82,28,36.6,-28.459523809523795,0,0
2023-07-14,NTR,1.0,34.9,26.7,74,28,38.2,-26.859523809523793,0,0
2023-07-15,NTR,0.2,34.1,26.7,70,28,37.9,-27.159523809523797,0,0
2023-07-16,NTR,0.8,32.2,26.1,74,28,36.400000000000006,-28.65952380952379,0,0
2023-07-17,NTR,0.7,33.5,25.9,65,29,27.9,-27.040476190476184,0,0
2023-07-18,NTR,18.3,30.1,25.4,83,29,20.400000000000002,-34.540476190476184,0,0
2023-07-19,NTR,13.6,29.3,24.8,84,29,33.7,-21.24047619047618,0,0
2023-07-20,NTR,6.6,28.1,25.5,83,29,44.6,-10.340476190476181,1,0
2023-07-21,NTR,3.5,31.2,25.6,77,29,41.2,-13.74047619047618,1,0
2023-07-22,NTR,4.5,32.2,26.4,78,29,43.7,-11.24047619047618,1,0
2023-07-23,NTR,17.7,30.7,25.2,86,29,48.0,-6.940476190476183,1,0
2023-07-24,NTR,21.0,28.1,25.5,90,30,64.9,-8.809523809523796,1,0
2023-07-25,NTR,40.8,28.3,25.0,89,30,85.19999999999999,11.490476190476187,1,0
2023-07-26,NTR,67.4,26.8,25.0,91,30,107.69999999999999,33.99047619047619,1,0
2023-07-27,NTR,53.8,31.1,24.9,78,30,161.5,87.7904761904762,1,0
2023-07-28,NTR,0.2,32.7,26.5,69,30,208.7,134.9904761904762,1,0
2023-07-29,NTR,0.8,32.6,27.6,69,30,205.4,131.6904761904762,1,0
2023-07-30,NTR,0.0,33.1,27.1,69,30,201.7,127.99047619047619,1,0
2023-07-31,NTR,0.9,31.4,28.0,72,31,184.0,143.95952380952383,1,0
2023-08-01,NTR,4.7,32.3,28.2,70,31,163.89999999999998,123.8595238095238,1,0
2023-08-02,NTR,0.0,33.2,28.3,63,31,127.8,87.75952380952381,1,0
2023-08-03,NTR,0.5,34.0,27.9,64,31,60.4,20.359523809523814,1,0
2023-08-04,NTR,0.2,34.4,27.4,66,31,7.1000000000000005,-32.94047619047618,0,0
2023-08-05,NTR,0.0,34.5,27.1,67,31,7.1000000000000005,-32.94047619047618,0,0
2023-08-06,NTR,0.0,34.8,27.6,62,31,6.300000000000001,-33.74047619047619,0,0
2023-08-07,NTR,0.5,34.2,28.1,59,32,6.300000000000001,-21.563157894736833,0,0
2023-08-08,NTR,0.1,34.9,27.3,59,32,5.9,-21.96315789473683,0,0
2023-08-09,NTR,0.7,34.8,26.9,65,32,1.3,-26.563157894736833,0,0
2023-08-10,NTR,4.4,33.2,26.7,71,32,2.0,-25.863157894736833,0,0
2023-08-11,NTR,0.3,35.6,27.5,68,32,5.9,-21.96315789473683,0,0
2023-08-12,NTR,2.7,35.1,25.6,73,32,6.0,-21.863157894736833,0,0
2023-08-13,NTR,0.2,35.8,27.3,66,32,8.7,-19.163157894736834,0,0
2023-08-14,NTR,4.6,32.3,27.1,73,33,8.9,-29.81428571428571,0,0
2023-08-15,NTR,1.5,34.3,26.4,73,33,13.0,-25.714285714285708,0,0
2023-08-16,NTR,0.6,35.2,27.1,65,33,14.4,-24.31428571428571,0,0
2023-08-17,NTR,2.9,33.4,26.6,72,33,14.299999999999999,-24.41428571428571,0,0
2023-08-18,NTR,10.8,30.7,24.9,82,33,12.799999999999999,-25.91428571428571,0,0
2023-08-19,NTR,4.6,33.0,25.2,78,33,23.3,-15.414285714285707,0,0
2023-08-20,NTR,0.4,34.0,25.4,69,33,25.200000000000003,-13.514285714285705,0,0
2023-08-21,NTR,40.7,33.1,24.5,80,34,25.400000000000002,-25.474285714285703,0,0
2023-08-22,NTR,6.8,32.5,26.0,82,34,61.5,10.625714285714295,1,0
2023-08-23,NTR,0.2,33.3,27.1,79,34,66.8,15.925714285714292,1,0
2023-08-24,NTR,0.7,33.2,26.5,77,34,66.4,15.525714285714301,1,0
2023-08-25,NTR,0.0,34.2,25.7,71,34,64.2,13.325714285714298,1,0
2023-08-26,NTR,1.7,32.7,26.7,77,34,53.400000000000006,2.525714285714301,1,0
2023-08-27,NTR,3.2,33.6,26.1,78,34,50.5,-0.3742857142857048,1,0
2023-08-28,NTR,0.2,34.7,26.3,71,35,53.300000000000004,7.30857142857144,1,0
2023-08-29,NTR,0.0,35.4,26.5,63,35,12.799999999999999,-33.19142857142857,0,0
2023-08-30,NTR,0.2,35.5,26.3,64,35,6.0,-39.991428571428564,0,0
2023-08-31,NTR,0.5,35.9,26.5,66,35,6.0,-39.991428571428564,0,0
2023-09-01,NTR,0.9,35.8,26.7,69,35,5.800000000000001,-40.19142857142856,0,0
2023-09-02,NTR,7.4,33.5,26.9,76,35,6.7,-39.29142857142856,0,0
2023-09-03,NTR,21.9,34.1,25.6,83,35,12.4,-33.591428571428565,0,0
2023-09-04,NTR,15.5,32.5,25.0,85,36,31.099999999999998,-87.87714285714286,0,0
2023-09-05,NTR,5.7,30.4,25.7,84,36,46.4,-72.57714285714286,1,0
2023-09-06,NTR,12.5,31.5,25.1,86,36,52.1,-66.87714285714284,1,0
2023-09-07,NTR,0.5,33.6,25.9,75,36,64.39999999999999,-54.57714285714286,1,0
2023-09-08,NTR,0.0,33.1,25.4,75,36,64.39999999999999,-54.57714285714286,1,0
2023-09-09,NTR,4.1,34.4,26.7,73,36,63.5,-55.47714285714285,1,0
2023-09-10,NTR,0.8,33.2,26.1,77,36,60.199999999999996,-58.777142857142856,1,0
2023-09-11,NTR,24.7,30.7,25.1,84,37,39.1,-15.545714285714276,0,0
2023-09-12,NTR,0.7,31.3,25.5,80,37,48.3,-6.34571428571428,1,0
2023-09-13,NTR,5.9,32.7,24.7,77,37,43.3,-11.34571428571428,1,0
2023-09-14,NTR,4.5,31.4,24.9,81,37,36.699999999999996,-17.94571428571428,0,0
2023-09-15,NTR,0.1,33.3,26.8,74,37,40.699999999999996,-13.945714285714281,1,0
2023-09-16,NTR,0.2,34.0,26.3,73,37,40.8,-13.84571428571428,1,0
2023-09-17,NTR,0.0,34.5,26.1,73,37,36.9,-17.74571428571428,0,0
2023-09-18,NTR,0.2,34.8,26.1,74,38,36.1,13.114285714285725,0,0
2023-09-19,NTR,0.9,35.1,25.9,73,38,11.600000000000001,-11.385714285714275,0,0
2023-09-20,NTR,4.5,34.7,25.2,79,38,11.8,-11.185714285714276,0,0
2023-09-21,NTR,3.1,32.8,25.2,83,38,10.4,-12.585714285714277,0,0
2023-09-22,NTR,31.8,32.3,24.4,84,38,9.0,-13.985714285714277,0,0
2023-09-23,NTR,13.2,33.4,25.3,83,38,40.7,17.714285714285726,1,0
2023-09-24,NTR,22.2,33.5,25.1,83,38,53.699999999999996,30.71428571428572,1,0
2023-09-25,NTR,4.0,32.6,25.0,82,39,75.89999999999999,11.368571428571443,1,0
2023-09-26,NTR,3.7,33.4,24.9,82,39,79.69999999999999,15.16857142857144,1,0
2023-09-27,NTR,25.8,33.5,24.7,84,39,82.5,17.96857142857145,1,0
2023-09-28,NTR,8.0,33.8,25.3,83,39,103.8,39.26857142857145,1,0
2023-09-29,NTR,5.9,33.5,25.2,83,39,108.69999999999999,44.16857142857144,1,0
2023-09-30,NTR,0.8,33.6,24.9,79,39,82.8,18.268571428571448,1,0
2023-10-01,NTR,0.6,33.6,26.2,75,39,70.39999999999999,5.8685714285714425,1,0
2023-10-02,NTR,0.0,32.3,26.5,77,40,48.8,4.937142857142867,1,0
2023-10-03,NTR,9.7,34.2,26.2,78,40,44.8,0.9371428571428666,1,0
2023-10-04,NTR,0.7,35.4,25.9,70,40,50.8,6.937142857142867,1,0
2023-10-05,NTR,0.0,35.0,24.5,63,40,25.699999999999996,-18.162857142857135,0,0
2023-10-06,NTR,0.0,34.9,22.7,64,40,17.699999999999996,-26.162857142857135,0,0
2023-10-07,NTR,0.0,35.7,24.6,65,40,11.799999999999995,-32.06285714285713,0,0
2023-10-08,NTR,0.0,35.1,24.8,70,40,10.999999999999995,-32.86285714285714,0,0
2023-10-09,NTR,0.0,35.1,25.2,75,41,10.399999999999995,-22.039999999999996,0,0
2023-10-10,NTR,0.2,34.3,25.8,77,41,10.399999999999995,-22.039999999999996,0,0
2023-10-11,NTR,0.8,34.3,25.0,76,41,0.8999999999999964,-31.539999999999996,0,0
2023-10-12,NTR,0.0,34.5,24.8,74,41,0.9999999999999964,-31.439999999999994,0,0
2023-10-13,NTR,0.2,34.0,25.2,72,41,0.9999999999999964,-31.439999999999994,0,0
2023-10-14,NTR,0.0,34.4,25.0,73,41,1.1999999999999964,-31.239999999999995,0,0
2023-10-15,NTR,0.1,34.3,24.8,73,41,1.1999999999999964,-31.239999999999995,0,0
2023-10-16,NTR,0.1,34.3,25.2,72,42,1.2999999999999965,-33.897142857142846,0,0
2023-10-17,NTR,0.1,33.7,23.8,73,42,1.3999999999999964,-33.797142857142845,0,0
2023-10-18,NTR,0.0,34.5,24.5,65,42,1.2999999999999965,-33.897142857142846,0,0
2023-10-19,NTR,0.1,34.2,24.8,73,42,0.49999999999999645,-34.69714285714285,0,0
2023-10-20,NTR,0.3,34.3,25.3,71,42,0.5999999999999965,-34.59714285714285,0,0
2023-10-21,NTR,0.0,34.9,25.4,63,42,0.6999999999999964,-34.49714285714285,0,0
2023-10-22,NTR,0.0,35.5,24.3,54,42,0.6999999999999964,-34.49714285714285,0,0
2023-10-23,NTR,0.0,34.7,22.3,45,43,0.5999999999999965,-17.35142857142856,0,0
2023-10-24,NTR,0.0,35.2,22.5,51,43,0.49999999999999645,-17.45142857142856,0,0
2023-10-25,NTR,0.0,35.0,22.0,58,43,0.39999999999999647,-17.551428571428563,0,0
2023-10-26,NTR,0.0,35.1,22.3,59,43,0.39999999999999647,-17.551428571428563,0,0
2023-10-27,NTR,0.3,34.2,24.6,72,43,0.29999999999999644,-17.65142857142856,0,0
2023-10-28,NTR,2.1,32.9,24.7,79,43,0.29999999999999644,-17.65142857142856,0,0
2023-10-29,NTR,1.0,33.4,23.9,73,43,2.3999999999999964,-15.551428571428561,0,0
2023-10-30,NTR,0.6,32.6,24.3,72,44,3.3999999999999964,-32.482857142857135,0,0
2023-10-31,NTR,0.0,34.0,23.8,66,44,3.9999999999999964,-31.882857142857137,0,0
2023-11-01,NTR,0.0,34.7,23.3,68,44,3.9999999999999964,-31.882857142857137,0,0
2023-11-02,NTR,0.3,32.8,24.3,80,44,3.9999999999999964,-31.882857142857137,0,0
2023-11-03,NTR,2.6,32.5,24.0,81,44,4.299999999999996,-31.582857142857137,0,0
2023-11-04,NTR,2.5,32.7,23.5,83,44,6.599999999999996,-29.28285714285714,0,0
2023-11-05,NTR,1.3,31.4,24.0,84,44,6.9999999999999964,-28.882857142857137,0,0
2023-11-06,NTR,5.5,30.1,24.1,85,45,7.299999999999997,-18.54857142857142,0,0
2023-11-07,NTR,4.9,31.6,24.0,84,45,12.199999999999996,-13.648571428571422,0,0
2023-11-08,NTR,5.7,31.3,24.2,86,45,17.099999999999998,-8.74857142857142,0,0
2023-11-09,NTR,0.2,32.8,24.1,75,45,22.799999999999997,-3.048571428571421,0,0
2023-11-10,NTR,0.0,32.7,22.9,70,45,22.699999999999996,-3.1485714285714224,0,0
2023-11-11,NTR,0.0,33.2,21.3,69,45,20.099999999999998,-5.74857142857142,0,0
2023-11-12,NTR,0.0,34.0,21.9,69,45,17.599999999999998,-8.24857142857142,0,0
2023-11-13,NTR,0.0,34.1,22.1,64,46,16.299999999999997,2.04000000000001,0,0
2023-11-14,NTR,0.1,32.6,23.7,65,46,10.799999999999997,-3.45999999999999,0,0
2023-11-15,NTR,0.0,32.0,24.1,63,46,5.9999999999999964,-8.259999999999991,0,0
2023-11-16,NTR,0.0,34.3,22.3,63,46,0.2999999999999965,-13.95999999999999,0,0
2023-11-17,NTR,0.0,33.7,23.1,72,46,0.09999999999999645,-14.159999999999991,0,0
2023-11-18,NTR,0.0,34.8,23.1,71,46,0.09999999999999645,-14.159999999999991,0,0
2023-11-19,NTR,0.0,33.8,23.4,71,46,0.09999999999999645,-14.159999999999991,0,0
2023-11-20,NTR,0.4,34.1,24.1,68,47,0.09999999999999645,-10.917142857142851,0,0
2023-11-21,NTR,0.4,30.3,24.0,78,47,0.49999999999999645,-10.51714285714285,0,0
2023-11-22,NTR,3.1,31.4,23.7,82,47,0.7999999999999965,-10.21714285714285,0,0
2023-11-23,NTR,6.0,31.8,23.5,83,47,3.899999999999997,-7.11714285714285,0,0
2023-11-24,NTR,0.5,32.1,23.4,76,47,9.899999999999997,-1.1171428571428503,0,0
2023-11-25,NTR,0.8,32.8,22.9,73,47,10.399999999999997,-0.6171428571428503,0,0
2023-11-26,NTR,0.3,32.7,23.4,71,47,11.199999999999998,0.18285714285715038,0,0
2023-11-27,NTR,0.0,32.8,24.0,68,48,11.499999999999996,5.30571428571429,0,0
2023-11-28,NTR,0.0,33.1,22.3,72,48,11.099999999999996,4.905714285714289,0,0
2023-11-29,NTR,0.9,33.3,22.7,74,48,10.699999999999996,4.505714285714289,0,0
2023-11-30,NTR,0.0,33.7,22.2,69,48,8.499999999999996,2.3057142857142896,0,0
2023-12-01,NTR,0.0,33.1,22.2,66,48,2.4999999999999964,-3.6942857142857104,0,0
2023-12-02,NTR,0.2,33.5,22.7,65,48,1.9999999999999964,-4.19428571428571,0,0
2023-12-03,NTR,2.0,31.0,25.3,64,48,1.3999999999999964,-4.79428571428571,0,0
2023-12-04,NTR,34.6,27.0,24.0,82,49,3.099999999999996,-23.208571428571418,0,0
2023-12-05,NTR,67.3,24.6,22.5,94,49,37.699999999999996,11.39142857142858,0,0
2023-12-06,NTR,5.1,28.7,22.9,85,49,105.0,78.69142857142859,1,0
2023-12-07,NTR,0.1,30.0,21.5,83,49,109.19999999999997,82.89142857142856,1,0
2023-12-08,NTR,0.0,30.3,20.8,77,49,109.29999999999998,82.99142857142857,1,0
2023-12-09,NTR,0.1,30.6,21.5,76,49,109.29999999999998,82.99142857142857,1,0
2023-12-10,NTR,0.2,29.5,20.7,80,49,109.19999999999999,82.89142857142858,1,0
2023-12-11,NTR,0.0,29.2,20.1,77,50,107.39999999999999,89.31142857142858,1,0
2023-12-12,NTR,0.2,28.9,19.9,78,50,72.79999999999998,54.71142857142857,1,0
2023-12-13,NTR,0.0,29.1,20.0,74,50,5.699999999999985,-12.388571428571431,0,0
2023-12-14,NTR,0.0,28.7,19.5,75,50,0.5999999999999859,-17.48857142857143,0,0
2023-12-15,NTR,0.0,28.2,19.4,71,50,0.49999999999998584,-17.58857142857143,0,0
2023-12-16,NTR,0.0,28.0,21.4,79,50,0.4999999999999858,-17.58857142857143,0,0
2023-12-17,NTR,0.0,29.3,21.1,78,50,0.3999999999999858,-17.688571428571432,0,0
2023-12-18,NTR,0.0,29.3,20.7,74,51,0.1999999999999858,-0.7428571428571515,0,0
2023-12-19,NTR,0.0,29.0,19.8,73,51,0.1999999999999858,-0.7428571428571515,0,0
2023-12-20,NTR,0.0,29.4,19.6,74,51,0.0,-0.9428571428571374,0,0
2023-12-21,NTR,0.0,29.0,18.5,75,51,0.0,-0.9428571428571374,0,0
2023-12-22,NTR,0.0,28.7,18.1,76,51,0.0,-0.9428571428571374,0,0
2023-12-23,NTR,0.0,29.9,18.9,75,51,0.0,-0.9428571428571374,0,0
2023-12-24,NTR,0.0,29.8,19.0,76,51,0.0,-0.9428571428571374,0,0
2023-12-25,NTR,0.0,30.0,19.4,78,52,0.0,-3.8457142857142808,0,0
2023-12-26,NTR,0.0,30.2,19.3,78,52,0.0,-3.8457142857142808,0,0
2023-12-27,NTR,0.0,30.4,20.4,75,52,0.0,-3.8457142857142808,0,0
2023-12-28,NTR,0.0,30.5,19.6,74,52,0.0,-3.8457142857142808,0,0
2023-12-29,NTR,0.0,30.7,18.2,72,52,0.0,-3.8457142857142808,0,0
2023-12-30,NTR,0.0,30.1,19.1,71,52,0.0,-3.8457142857142808,0,0
2023-12-31,NTR,0.0,30.6,18.7,74,52,0.0,-3.8457142857142808,0,0
2024-01-01,NTR,0.0,30.6,19.2,72,1,0.0,-1.3857142857142812,0,0
2024-01-02,NTR,0.0,29.5,18.7,74,1,0.0,-1.3857142857142812,0,0
2024-01-03,NTR,0.0,30.2,19.8,68,1,0.0,-1.3857142857142812,0,0
2024-01-04,NTR,0.0,30.5,19.8,68,1,0.0,-1.3857142857142812,0,0
2024-01-05,NTR,0.0,30.7,20.1,69,1,0.0,-1.3857142857142812,0,0
2024-01-06,NTR,0.0,30.9,19.4,72,1,0.0,-1.3857142857142812,0,0
2024-01-07,NTR,0.0,30.6,19.8,69,1,0.0,-1.3857142857142812,0,0
2024-01-08,NTR,0.0,29.2,20.2,70,2,0.0,-2.7166666666666637,0,0
2024-01-09,NTR,0.0,31.6,21.6,68,2,0.0,-2.7166666666666637,0,0
2024-01-10,NTR,0.0,32.1,19.6,68,2,0.0,-2.7166666666666637,0,0
2024-01-11,NTR,0.0,32.4,22.5,70,2,0.0,-2.7166666666666637,0,0
2024-01-12,NTR,0.0,32.5,21.0,73,2,0.0,-2.7166666666666637,0,0
2024-01-13,NTR,0.1,32.5,22.3,76,2,0.0,-2.7166666666666637,0,0
2024-01-14,NTR,0.1,32.7,21.5,75,2,0.0999999999999858,-2.616666666666678,0,0
2024-01-15,NTR,1.0,30.5,21.2,78,3,0.1999999999999858,-4.4023809523809625,0,0
2024-01-16,NTR,0.1,31.7,20.9,73,3,1.1999999999999857,-3.4023809523809625,0,0
2024-01-17,NTR,0.0,31.7,20.4,69,3,1.2999999999999858,-3.302380952380963,0,0
2024-01-18,NTR,0.0,31.5,18.6,69,3,1.2999999999999858,-3.302380952380963,0,0
2024-01-19,NTR,0.0,33.0,20.2,70,3,1.2999999999999858,-3.302380952380963,0,0
2024-01-20,NTR,0.0,31.9,20.7,73,3,1.2999999999999858,-3.302380952380963,0,0
2024-01-21,NTR,0.0,32.8,21.0,72,3,1.1999999999999857,-3.4023809523809625,0,0
2024-01-22,NTR,0.1,33.0,20.7,74,4,1.0999999999999859,-0.8500000000000094,0,0
