date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price,weighted_avg_modal_price,arrival_qty_mt,arrival_lag_1,arrival_7d_mean,arrival_change_pct,rainfall,temp_max,temp_min,humidity,temp_avg,day_of_week,month,week_of_year,rainfall_7d,rainfall_anomaly_7d,heavy_rain_flag,dry_spell_flag,is_likely_non_trading_day,is_procurement_active,msp_value,msp_announced,msp_changed,procurement_started,procurement_ended,target_modal_price,target_return,ret_1,ret_3,ret_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,ratio_ma7,ratio_ma14,is_harvest_season,mkt_Jaggampet,mkt_Kovvur,mkt_Kuchinapudi,mkt_Mylavaram,mkt_Nandigama,mkt_Polavaram,mkt_Rampachodvaram,mkt_Rapur,mkt_Tiruvuru,dist_Alluri Sitharama Raju,dist_Bapatla,dist_East Godavari,dist_Eluru,dist_Kakinada,dist_Krishna,dist_NTR,dist_Nellore,dist_Polavaram,dist_SPSR Nellore
2026-06-06,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0,2400.0,163.7,44.2,33.72,0.5618374558303887,1.2,37.4,28.5,66.0,32.95,5,6,23,4.7,2.9600000000000004,0,0,0,1,2320.0,1,0,0,0,2450.0,0.020833333246527776,0.0,0.0,,2380.0,2380.0,75.82875444051552,75.82875444051552,1.0084033571075488,1.0084033571075488,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-07,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1810.0,1810.0,1810.0,1810.0,1.1,44.2,57.98333333333333,0.5618374558303887,2.0,37.8,29.4,67.0,33.599999999999994,6,6,23,4.9,2.96,0,0,1,1,2320.0,1,0,0,0,1820.0,0.0055248618479289404,-0.0054945054643159045,0.005555555524691358,,1806.6666666666667,1806.6666666666667,10.327955589886434,10.327955589886434,1.0018450129049168,1.0018450129049168,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-08,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,407.6,163.7,108.85000000000001,-0.5196596244131456,5.0,35.4,26.7,66.0,31.049999999999997,0,6,24,6.0,-4.0,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,,2450.0,2450.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-06-08,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,407.6,340.8,100.8,6.710407239819005,5.0,35.4,26.7,66.0,31.049999999999997,0,6,24,4.800000000000001,-5.619999999999999,0,0,0,1,2320.0,1,0,0,0,2369.0,0.0,0.0,0.0,0.0,2369.0,2369.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-08,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0,1820.0,407.6,1.1,49.857142857142854,-0.9751131221719457,5.0,35.4,26.7,66.0,31.049999999999997,0,6,24,6.9,-7.5,0,0,0,1,2320.0,1,0,0,0,1810.0,-0.0054945054643159045,0.0055248618479289404,0.0,0.011111111049382717,1807.142857142857,1807.142857142857,9.511897312113406,9.511897312113406,1.0071146189329627,1.0071146189329627,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-08,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2380.0,2380.0,2380.0,2380.0,407.6,163.7,69.62857142857142,4.784452296819787,5.0,35.4,26.7,66.0,31.049999999999997,0,6,24,3.4,-5.9399999999999995,0,0,0,1,2320.0,1,0,0,0,2389.0,0.003781512589153308,0.0,0.004643309393654245,0.004643309393654245,2370.5714285714284,2370.375,4.157609203101528,3.8890872965260113,1.0039773369724951,1.0040605347083877,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-08,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0,2450.0,407.6,163.7,55.383333333333326,2.703619909502262,5.0,35.4,26.7,66.0,31.049999999999997,0,6,24,5.9,-5.619999999999999,0,0,0,1,2320.0,1,0,0,0,2400.0,-0.020408163182007496,0.020833333246527776,0.020833333246527776,,2383.3333333333335,2383.3333333333335,68.31300510639734,68.31300510639734,1.0279720236588585,1.0279720236588585,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-09,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,445.1,163.7,121.32857142857142,-0.5196596244131456,1.1,36.2,28.1,60.0,32.150000000000006,1,6,24,6.0,-2.0250000000000004,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-06-09,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,445.1,407.6,151.52857142857144,1.4899205864386076,1.1,36.2,28.1,60.0,32.150000000000006,1,6,24,11.0,1.0,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,0.0,2450.0,2450.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-06-09,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,445.1,407.6,156.17142857142858,0.1960093896713615,1.1,36.2,28.1,60.0,32.150000000000006,1,6,24,9.8,-0.6199999999999992,0,0,0,1,2320.0,1,0,0,0,2369.0,0.0,0.0,0.0,0.0,2369.0,2369.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-09,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0,2389.0,445.1,407.6,125.0,1.4899205864386076,1.1,36.2,28.1,60.0,32.150000000000006,1,6,24,8.4,-0.9399999999999995,0,0,0,1,2320.0,1,0,0,0,2389.0,0.0,0.003781512589153308,0.00844238071573499,0.00844238071573499,2372.1428571428573,2371.4444444444443,5.36745040121704,4.850544070285095,1.0071062890395999,1.007402891314892,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-09,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0,2400.0,445.1,407.6,105.7,1.4899205864386076,1.1,36.2,28.1,60.0,32.150000000000006,1,6,24,10.9,-0.6199999999999992,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,-0.020408163182007496,0.0,0.06666666637037036,2392.8571428571427,2392.8571428571427,67.25927091345491,67.25927091345491,1.0029850704352863,1.0029850704352863,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-10,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,451.7,445.1,156.8857142857143,1.7189981673793526,3.0,38.3,27.7,64.0,33.0,2,6,24,7.1000000000000005,-0.9249999999999998,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-06-10,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,451.7,445.1,191.72857142857143,0.09200196270853778,3.0,38.3,27.7,64.0,33.0,2,6,24,10.9,0.4800000000000004,0,0,0,1,2320.0,1,0,0,0,2369.0,0.0,0.0,0.0,0.0,2369.0,2369.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-10,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0,2389.0,451.7,445.1,160.55714285714288,0.09200196270853778,3.0,38.3,27.7,64.0,33.0,2,6,24,9.5,0.16000000000000014,0,0,0,1,2320.0,1,0,0,0,2389.0,0.0,0.0,0.003781512589153308,0.00844238071573499,2375.0,2373.2,8.062257748298657,7.192588778272673,1.0058947326067589,1.0066576731558332,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-10,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0,2400.0,451.7,445.1,166.42857142857142,0.09200196270853778,3.0,38.3,27.7,64.0,33.0,2,6,24,12.0,0.4800000000000004,0,0,0,1,2320.0,1,0,0,0,2450.0,0.020833333246527776,0.0,0.0,-0.020408163182007496,2414.285714285714,2393.75,24.397501823713014,62.32117273791122,0.9940828361191835,1.002610961868988,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-11,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,311.5,451.7,217.29999999999998,0.014828128510447014,0.8,34.6,27.1,72.0,30.85,3,6,24,10.100000000000001,2.075000000000001,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-06-11,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,311.5,445.1,211.0,0.09200196270853778,0.8,34.6,27.1,72.0,30.85,3,6,24,12.1,2.0999999999999996,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,0.0,2450.0,2450.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-06-11,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,311.5,451.7,252.14285714285714,0.014828128510447014,0.8,34.6,27.1,72.0,30.85,3,6,24,13.9,3.4800000000000004,0,0,0,1,2320.0,1,0,0,0,2369.0,0.0,0.0,0.0,0.0,2369.0,2369.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-11,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0,2389.0,311.5,451.7,224.64285714285714,0.014828128510447014,0.8,34.6,27.1,72.0,30.85,3,6,24,12.3,2.960000000000001,0,0,0,1,2320.0,1,0,0,0,2389.0,0.0,0.0,0.003781512589153308,0.00844238071573499,2377.8571428571427,2374.6363636363635,9.063269671749778,8.321931593959812,1.004686087694321,1.0060487687812347,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-11,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0,2450.0,311.5,451.7,226.84285714285716,0.014828128510447014,0.8,34.6,27.1,72.0,30.85,3,6,24,15.0,3.4800000000000004,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.020833333246527776,0.0,0.020833333246527776,2407.1428571428573,2394.4444444444443,18.898223650461166,58.333333333333314,1.017804150074404,1.023201851875259,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-12,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,483.5,311.5,255.04285714285717,-0.3103829975647554,12.7,34.9,25.7,70.0,30.299999999999997,4,6,24,8.9,0.875,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-06-12,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,483.5,311.5,248.7428571428572,-0.30015726802965625,12.7,34.9,25.7,70.0,30.299999999999997,4,6,24,10.9,0.9000000000000004,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,0.0,2450.0,2450.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-06-12,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,483.5,311.5,289.8857142857143,-0.3103829975647554,12.7,34.9,25.7,70.0,30.299999999999997,4,6,24,12.700000000000001,2.280000000000001,0,0,0,1,2320.0,1,0,0,0,2369.0,0.0,0.0,0.0,0.0,2369.0,2369.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-12,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1810.0,1810.0,1810.0,1810.0,483.5,407.6,80.05714285714286,369.54545454545456,12.7,34.9,25.7,70.0,30.299999999999997,4,6,24,11.9,-2.5,0,0,0,1,2320.0,1,0,0,0,1850.0,0.022099447391715762,-0.0054945054643159045,-0.0054945054643159045,0.005555555524691358,1810.0,1808.75,10.000000000000002,9.910312089651141,0.9999999944751382,1.0006910794709547,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-12,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0,2389.0,483.5,311.5,265.0285714285714,-0.3103829975647554,12.7,34.9,25.7,70.0,30.299999999999997,4,6,24,13.100000000000001,3.7600000000000016,0,0,0,1,2320.0,1,0,0,0,2389.0,0.0,0.0,0.0,0.00844238071573499,2380.714285714286,2375.8333333333335,8.957571949925898,8.952737857857597,1.0034803438197644,1.005541910885127,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-12,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0,2450.0,483.5,311.5,264.5857142857143,-0.3103829975647554,12.7,34.9,25.7,70.0,30.299999999999997,4,6,24,13.8,2.280000000000001,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.020833333246527776,0.020833333246527776,2414.285714285714,2400.0,24.397501823713018,57.73502691896256,1.0147928952049998,1.020833329079861,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-14,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1850.0,1850.0,1850.0,1850.0,34.3,483.5,148.68571428571428,0.18621197252208033,0.1,34.3,27.6,68.0,30.95,6,6,24,24.4,9.999999999999998,0,0,1,1,2320.0,1,0,0,0,1820.0,-0.016216216128560994,0.022099447391715762,0.022099447391715762,0.02777777762345679,1811.4285714285713,1808.888888888889,8.997354108424371,9.279607271383364,1.021293369756267,1.0227272670733751,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-15,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,757.2,483.5,313.7714285714286,0.552166934189406,0.4,36.8,28.1,66.0,32.45,0,6,25,23.6,1.2333333333333378,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,0.0,2450.0,2450.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-06-15,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,757.2,483.5,354.9142857142857,0.552166934189406,0.4,36.8,28.1,66.0,32.45,0,6,25,25.4,2.474999999999998,0,0,0,1,2320.0,1,0,0,0,2369.0,0.0,0.0,0.0,0.0,2369.0,2369.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-15,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0,1820.0,757.2,34.3,149.47142857142856,-0.9290589451913134,0.4,36.8,28.1,66.0,32.45,0,6,25,24.5,2.7714285714285722,0,0,0,1,2320.0,1,0,0,0,1830.0,0.0054945054643159045,-0.016216216128560994,0.0,0.011111111049382717,1818.5714285714287,1813.0,15.7359158493888,15.670212364724204,1.000785540451297,1.003860998323988,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-15,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0,2389.0,757.2,483.5,327.34285714285716,0.552166934189406,0.4,36.8,28.1,66.0,32.45,0,6,25,23.8,0.8500000000000014,0,0,0,1,2320.0,1,0,0,0,2389.0,0.0,0.0,0.0,0.00844238071573499,2383.5714285714284,2376.846153846154,7.699721701835822,9.317064575696282,1.0022774905508285,1.0051134298629487,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-15,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0,2450.0,757.2,483.5,329.6142857142857,0.552166934189406,0.4,36.8,28.1,66.0,32.45,0,6,25,26.5,2.6750000000000007,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.020833333246527776,0.020833333246527776,2421.4285714285716,2404.5454545454545,26.72612419124208,56.809090181701784,1.0117994058509758,1.0189035874450134,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-16,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,508.1,483.5,320.07142857142856,0.552166934189406,1.0,36.4,27.0,73.0,31.7,1,6,25,21.6,0.7750000000000021,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-06-16,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,508.1,757.2,415.62857142857143,0.5660806618407446,1.0,36.4,27.0,73.0,31.7,1,6,25,21.3,-1.0666666666666629,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,0.0,2450.0,2450.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-06-16,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,508.1,757.2,456.77142857142854,0.5660806618407446,1.0,36.4,27.0,73.0,31.7,1,6,25,23.1,0.1750000000000007,0,0,0,1,2320.0,1,0,0,0,2369.0,0.0,0.0,0.0,0.0,2369.0,2369.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-16,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1830.0,1830.0,1830.0,1830.0,508.1,757.2,250.8857142857143,21.07580174927114,1.0,36.4,27.0,73.0,31.7,1,6,25,22.9,1.1714285714285708,0,0,0,1,2320.0,1,0,0,0,1820.0,-0.005464480844456389,0.0054945054643159045,0.011049723695857881,0.0054945054643159045,1821.4285714285713,1813.6363636363637,13.45185418269089,15.015143870590958,1.004705876836909,1.0090225508274446,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-16,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0,2389.0,508.1,757.2,431.4714285714286,0.5660806618407446,1.0,36.4,27.0,73.0,31.7,1,6,25,24.2,1.25,0,0,0,1,2320.0,1,0,0,0,2390.0,0.0004185851803324186,0.0,0.0,0.003781512589153308,2386.4285714285716,2377.714285714286,4.391550328269752,9.522673924970944,1.0010775175052122,1.0047464509533615,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-16,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0,2450.0,508.1,757.2,431.4714285714286,0.5660806618407446,1.0,36.4,27.0,73.0,31.7,1,6,25,24.2,0.375,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,0.020833333246527776,2428.5714285714284,2408.3333333333335,26.72612419124208,55.73204290227126,1.0088235252577855,1.0173010338381963,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-17,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,77.2,508.1,386.3428571428571,0.05087900723888317,1.6,37.6,26.3,77.0,31.950000000000003,2,6,25,19.9,-0.9250000000000007,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-06-17,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0,1820.0,77.2,508.1,319.42857142857144,-0.3289751716851559,1.6,37.6,26.3,77.0,31.950000000000003,2,6,25,23.9,2.171428571428571,0,0,0,1,2320.0,1,0,0,0,1850.0,0.016483516392947713,-0.005464480844456389,-0.016216216128560994,0.0,1822.857142857143,1815.0,13.801311186846986,15.07556722888817,0.998432596403583,1.0027548154118193,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-17,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0,2390.0,77.2,508.1,480.6714285714285,-0.3289751716851559,1.6,37.6,26.3,77.0,31.950000000000003,2,6,25,24.0,1.0500000000000007,0,0,0,1,2320.0,1,0,0,0,2390.0,0.0,0.0004185851803324186,0.0004185851803324186,0.004201680654614787,2387.714285714286,2379.1428571428573,3.401680257085138,9.61454941427652,1.0009572771289332,1.0045634640134835,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-17,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0,2450.0,77.2,508.1,480.6714285714285,-0.3289751716851559,1.6,37.6,26.3,77.0,31.950000000000003,2,6,25,24.0,0.1750000000000007,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,0.0,2435.714285714286,2411.5384615384614,24.397501823713014,54.59642140991685,1.0058650985096447,1.0159489591045179,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2026-06-18,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,251.6,77.2,348.6857142857143,-0.8480614052351899,0.2,33.6,26.1,78.0,29.85,3,6,25,21.4,0.5749999999999993,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-06-18,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0,2369.0,251.6,508.1,480.67142857142863,-0.3289751716851559,0.2,33.6,26.1,78.0,29.85,3,6,25,24.0,1.0749999999999993,0,0,0,1,2320.0,1,0,0,0,2369.0,0.0,0.0,0.0,0.0,2369.0,2369.0,0.0,0.0,0.9999999957788096,0.9999999957788096,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-18,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1850.0,1850.0,1850.0,1850.0,251.6,77.2,324.1428571428572,-0.8480614052351899,0.2,33.6,26.1,78.0,29.85,3,6,25,22.799999999999997,1.0714285714285694,0,0,0,1,2320.0,1,0,0,0,1970.0,0.06486486451424398,0.016483516392947713,0.016483516392947713,0.022099447391715762,1822.857142857143,1815.3846153846155,13.801311186846986,14.500221041639673,1.0148902765640815,1.0190677909966603,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-18,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0,2390.0,251.6,77.2,433.4714285714286,-0.8480614052351899,0.2,33.6,26.1,78.0,29.85,3,6,25,20.6,-2.349999999999998,0,0,0,1,2320.0,1,0,0,0,2390.0,0.0,0.0,0.0004185851803324186,0.0004185851803324186,2389.1428571428573,2380.6428571428573,0.3779644730316144,9.548315540991323,1.0003587616583882,1.0039305067493691,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-06-19,Andhra Pradesh,East Godavari,Kovvur,Paddy(Common),MTU-1010,Grade Range-2,2400.0,2400.0,2400.0,2400.0,429.0,251.6,361.24285714285713,2.259067357512953,8.7,34.7,26.4,75.0,30.55,4,6,25,20.4,-0.4250000000000007,0,0,0,1,2320.0,1,0,0,0,2400.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0,0.9999999958333333,0.9999999958333333,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-06-19,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0,2450.0,429.0,508.1,439.5285714285714,-0.3289751716851559,8.7,34.7,26.4,75.0,30.55,4,6,25,22.2,-0.1666666666666643,0,0,0,1,2320.0,1,0,0,0,2450.0,0.0,0.0,0.0,0.0,2450.0,2450.0,0.0,0.0,0.9999999959183673,0.9999999959183673,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2026-06-19,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0,1970.0,429.0,251.6,359.92857142857144,2.259067357512953,8.7,34.7,26.4,75.0,30.55,4,6,25,20.999999999999996,-0.7285714285714313,0,0,0,1,2320.0,1,0,0,0,1920.0,-0.025380710531062382,0.06486486451424398,0.07650273182238944,0.08241758196473856,1828.5714285714287,1817.857142857143,15.73591584938876,16.72334684416756,1.0773437441082763,1.0836935107380317,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2026-06-19,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0,2390.0,429.0,251.6,405.8285714285715,2.259067357512953,8.7,34.7,26.4,75.0,30.55,4,6,25,19.7,-3.25,0,0,0,1,2320.0,1,0,0,0,2390.0,0.0,0.0,0.0004185851803324186,0.0004185851803324186,2389.285714285714,2382.1428571428573,0.4879500364917907,9.222523789882779,1.0002989494755798,1.0032983466128405,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
