date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price
2026-06-30,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-01,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-02,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-03,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-06,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-07,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-08,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-08,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-09,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-10,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-12,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-13,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-13,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-14,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2400.0,2500.0,2450.0
2026-07-15,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2600.0,2700.0,2650.0
2026-07-15,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2600.0,2700.0,2650.0
2026-07-20,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2800.0,3000.0,2900.0
2026-07-21,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2700.0,2900.0,2800.0
2026-07-21,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,2700.0,2900.0,2800.0
2026-07-23,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3200.0,3400.0,3300.0
2026-07-24,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3300.0,3500.0,3400.0
2026-07-24,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3300.0,3500.0,3400.0
2026-07-25,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-07-27,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-07-28,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3100.0,3300.0,3200.0
2026-07-28,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3100.0,3300.0,3200.0
2026-07-29,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3200.0,3400.0,3300.0
2026-07-30,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3200.0,3400.0,3300.0
2026-07-31,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3300.0,3500.0,3400.0
2026-07-31,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3300.0,3500.0,3400.0
2026-08-01,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-08-01,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-08-03,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3200.0,3400.0,3300.0
2026-08-03,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3200.0,3400.0,3300.0
2026-08-04,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-08-04,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-08-05,Andhra Pradesh,Bapatla,Kuchinapudi,Paddy(Common),B P T,Local,3000.0,3200.0,3100.0
2026-05-27,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-27,Andhra Pradesh,Krishna,Mylavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-27,Andhra Pradesh,Krishna,Mylavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-29,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-05-29,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-05-30,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-01,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-02,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-03,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-04,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-05,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-08,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-09,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-10,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-10,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-11,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-11,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-12,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-15,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-16,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-18,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-20,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-22,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-23,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-23,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-24,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-25,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-27,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-29,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-06-29,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-01,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-02,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-03,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-04,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-06,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-06,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-07,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-07,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-09,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-09,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-10,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-13,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-14,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-15,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-15,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-17,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-07-18,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-18,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-20,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-21,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-21,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-22,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-22,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-23,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-24,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-25,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-26,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-27,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-27,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-28,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-29,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-30,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-07-31,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-08-02,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-08-03,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-08-04,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-08-05,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-08-06,Andhra Pradesh,NTR,Mylavaram,Paddy(Common),1001,FAQ,2369.0,2369.0,2369.0
2026-05-30,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1800.0,1800.0,1800.0
2026-05-31,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1800.0,1800.0,1800.0
2026-06-01,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1800.0,1800.0,1800.0
2026-06-02,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1800.0,1800.0,1800.0
2026-06-03,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0
2026-06-04,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0
2026-06-07,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1810.0,1810.0,1810.0
2026-06-08,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0
2026-06-12,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1810.0,1810.0,1810.0
2026-06-14,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1850.0,1850.0,1850.0
2026-06-15,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0
2026-06-15,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0
2026-06-16,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1830.0,1830.0,1830.0
2026-06-17,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0
2026-06-18,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1850.0,1850.0,1850.0
2026-06-19,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-06-20,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1920.0,1920.0,1920.0
2026-06-20,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1920.0,1920.0,1920.0
2026-06-21,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1860.0,1860.0,1860.0
2026-06-21,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1860.0,1860.0,1860.0
2026-06-22,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1830.0,1830.0,1830.0
2026-06-23,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1820.0,1820.0,1820.0
2026-06-24,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1870.0,1870.0,1870.0
2026-06-25,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1870.0,1870.0,1870.0
2026-06-25,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1870.0,1870.0,1870.0
2026-06-26,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1920.0,1920.0,1920.0
2026-06-27,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1930.0,1930.0,1930.0
2026-06-28,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1860.0,1860.0,1860.0
2026-06-29,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-06-29,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-06-30,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-07-01,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-07-01,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-07-02,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1930.0,1930.0,1930.0
2026-07-03,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1870.0,1870.0,1870.0
2026-07-03,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1870.0,1870.0,1870.0
2026-07-04,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1890.0,1890.0,1890.0
2026-07-05,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1960.0,1960.0,1960.0
2026-07-05,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1960.0,1960.0,1960.0
2026-07-06,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-07,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1930.0,1930.0,1930.0
2026-07-09,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1960.0,1960.0,1960.0
2026-07-10,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-07-10,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1910.0,1910.0,1910.0
2026-07-11,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-12,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-16,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-17,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1990.0,1990.0,1990.0
2026-07-17,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1990.0,1990.0,1990.0
2026-07-18,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1990.0,1990.0,1990.0
2026-07-19,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1970.0,1970.0,1970.0
2026-07-20,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1960.0,1970.0,1965.0
2026-07-21,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1930.0,1930.0,1930.0
2026-07-22,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,1960.0,1960.0,1960.0
2026-07-23,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2250.0,2250.0,2250.0
2026-07-23,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2250.0,2250.0,2250.0
2026-07-24,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2300.0,2300.0,2300.0
2026-07-26,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2350.0,2350.0,2350.0
2026-07-27,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2250.0,2250.0,2250.0
2026-07-28,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2350.0,2350.0,2350.0
2026-07-31,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2360.0,2360.0,2360.0
2026-08-02,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2340.0,2340.0,2340.0
2026-08-03,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2340.0,2340.0,2340.0
2026-08-04,Andhra Pradesh,NTR,Nandigama,Paddy(Common),B P T,Grade Range-1,2330.0,2330.0,2330.0
2026-05-28,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-28,Andhra Pradesh,West Godavari,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-29,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-30,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-31,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-05-31,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-06-01,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-06-02,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-06-02,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-06-03,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2369.0,2369.0,2369.0
2026-06-06,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2380.0,2380.0,2380.0
2026-06-08,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2380.0,2380.0,2380.0
2026-06-09,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-10,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-11,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-11,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-12,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-15,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-16,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-17,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-18,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-19,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-20,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-22,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-23,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-24,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-25,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-25,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-27,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-27,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-06-29,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2389.0,2389.0,2389.0
2026-06-30,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-01,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-02,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-04,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-04,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-06,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-06,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-08,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-09,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-11,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-11,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-13,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-13,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2390.0,2390.0,2390.0
2026-07-14,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-15,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-16,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-17,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-20,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-21,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-21,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-22,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-23,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-24,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-24,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-25,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-27,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-28,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-29,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-30,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-07-31,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-01,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-03,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
