date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price,weighted_avg_modal_price,day_of_week,month,week_of_year,arrival_qty_mt,arrival_lag_1,arrival_7d_mean,arrival_change_pct,is_likely_non_trading_day,rainfall,temp_max,temp_min,humidity,temp_avg,rainfall_7d,rainfall_anomaly_7d,heavy_rain_flag,dry_spell_flag,is_procurement_active,msp_value,msp_announced,msp_changed,procurement_started,procurement_ended,spread,log_spread,target_modal_price,target_min_price,target_max_price,target_spread,target_log_spread,target_return,target_min_return,target_max_return,lag_1,lag_3,lag_7,lag_14,min_price_lag_1,min_price_rolling_mean_7,max_price_lag_1,max_price_rolling_mean_7,spread_lag_1,spread_rolling_mean_7,spread_rolling_std_7,log_spread_lag_1,ret_1,ret_3,ret_7,ret_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,rolling_std_30,ratio_ma7,ratio_ma14,ratio_ma30,seasonal_ma_7,seasonal_ma_30,seasonal_trend,is_harvest_season,is_monsoon_season,mkt_Jaggampet,mkt_Kovvur,mkt_Kuchinapudi,mkt_Mylavaram,mkt_Nandigama,mkt_Polavaram,mkt_Rampachodvaram,mkt_Rapur,mkt_Tiruvuru,dist_Alluri Sitharama Raju,dist_Bapatla,dist_East Godavari,dist_Eluru,dist_Kakinada,dist_Krishna,dist_NTR,dist_Nellore,dist_SPSR Nellore
2026-03-06,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2375.0,2410.0,2390.0,2391.0,4,3,10,0.0,0.0,26.779999999999866,0.0,1,0.0,36.6,20.7,68.0,28.65,0.1,-0.5285714285714287,0,0,0,2320.0,0,0,0,0,35.0,3.58351893845611,2391.0,2375.0,2410.0,35.0,3.58351893845611,0.0,0.0,0.0,2391.0,2391.0,2395.0,2413.0,2375.0,2376.4285714285716,2410.0,2410.714285714286,35.0,34.285714285714285,3.450327796711359,3.58351893845611,0.0,0.0,-0.001670146130813586,-0.009117281354673512,2391.8571428571427,2396.5,2412.5,1.4638501094423537,9.00213649853998,17.17405822343531,0.9996416371035708,0.9977049822753807,0.9910880787934172,2391.8571428571427,2412.5,-16.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-07,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,5,3,10,19.0,0.0,10.1285714285713,0.0,0,0.0,34.4,22.4,76.0,28.4,0.1,-0.5285714285714287,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-07,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2375.0,2410.0,2390.0,2391.0,5,3,10,19.0,0.0,10.1285714285713,0.0,0,0.0,34.4,22.4,76.0,28.4,0.1,-0.5285714285714287,0,0,0,2320.0,0,0,0,0,35.0,3.58351893845611,2391.0,2375.0,2410.0,35.0,3.58351893845611,0.0,0.0,0.0,2391.0,2391.0,2392.0,2413.0,2375.0,2376.4285714285716,2410.0,2410.0,35.0,33.57142857142857,2.4397501823707426,3.58351893845611,0.0,0.0,-0.000418060198921153,-0.009117281354673512,2391.285714285714,2394.9285714285716,2411.0666666666666,0.4879500365331768,7.730700890838791,17.11207142649936,0.9998805143681441,0.9983596248092591,0.9916772618273629,2391.285714285714,2411.0666666666666,-16.138095238095048,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-08,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,6,3,10,0.0,19.0,6.285714285714156,0.0,1,0.1,32.6,23.0,73.0,27.8,0.0,-0.6285714285714287,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-08,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2375.0,2410.0,2390.0,2391.0,6,3,10,0.0,19.0,6.285714285714156,0.0,1,0.1,32.6,23.0,73.0,27.8,0.0,-0.6285714285714287,0,0,0,2320.0,0,0,0,0,35.0,3.58351893845611,2391.0,2375.0,2410.0,35.0,3.58351893845611,0.0,0.0,0.0,2391.0,2391.0,2392.0,2413.0,2375.0,2375.714285714286,2410.0,2410.0,35.0,34.285714285714285,1.8898223650453836,3.58351893845611,0.0,0.0,-0.000418060198921153,-0.009117281354673512,2391.1428571428573,2393.3571428571427,2409.633333333333,0.37796447308522985,5.759368860405159,16.9247489327506,0.9999402515237292,0.9990151269925055,0.9922671457942406,2391.1428571428573,2409.633333333333,-16.27619047619055,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-09,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,0,3,11,89.0,0.0,6.285714285714156,-1.0,0,1.0,31.1,23.2,75.0,27.15,0.1,-0.8571428571428573,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-09,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2375.0,2410.0,2390.0,2391.0,0,3,11,89.0,0.0,6.285714285714156,-1.0,0,1.0,31.1,23.2,75.0,27.15,0.1,-0.8571428571428573,0,0,0,2320.0,0,0,0,0,35.0,3.58351893845611,2391.0,2375.0,2410.0,35.0,3.58351893845611,0.0,0.0,0.0,2391.0,2391.0,2391.0,2393.0,2375.0,2375.0,2410.0,2410.0,35.0,35.0,0.0,3.58351893845611,0.0,0.0,0.0,-0.0008357709952537776,2391.0,2391.785714285714,2408.2,0.0,1.1217137594373745,16.607850241829208,0.9999999958176494,0.9996714905195159,0.9928577319456119,2391.0,2408.2,-16.414285714285597,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-10,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,1,3,11,558.63,89.0,15.4285714285713,0.0,0,0.0,33.8,21.5,68.0,27.65,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-10,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2375.0,2410.0,2390.0,2391.0,1,3,11,558.63,89.0,15.4285714285713,0.0,0,0.0,33.8,21.5,68.0,27.65,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,35.0,3.58351893845611,2391.0,2375.0,2410.0,35.0,3.58351893845611,0.0,0.0,0.0,2391.0,2391.0,2391.0,2392.0,2375.0,2375.0,2410.0,2410.0,35.0,35.0,0.0,3.58351893845611,0.0,0.0,0.0,-0.000418060198921153,2391.0,2391.6428571428573,2406.766666666667,0.0,1.0818177620091538,16.153751210191594,0.9999999958176494,0.9997312027010012,0.9934490215360204,2391.0,2406.766666666667,-15.123809523809541,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-11,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,2,3,11,5523.9,558.63,95.23285714285701,5.276741573033708,0,0.0,34.9,20.0,67.0,27.45,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-11,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2375.0,2410.0,2390.0,2391.0,2,3,11,5523.9,558.63,95.23285714285701,5.276741573033708,0,0.0,34.9,20.0,67.0,27.45,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,35.0,3.58351893845611,2402.0,2380.0,2430.0,50.0,3.9318256327243257,0.0046005855098260745,0.0021052631490304707,0.008298755152287323,2391.0,2391.0,2391.0,2392.0,2375.0,2375.0,2410.0,2410.0,35.0,35.0,0.0,3.58351893845611,0.0,0.0,0.0,-0.000418060198921153,2391.0,2391.5714285714284,2405.3333333333335,0.0,1.0894095587435297,15.55043703417568,0.9999999958176494,0.9997610614668613,0.9940410158230001,2391.0,2405.3333333333335,-13.761904761905043,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-12,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,3,3,11,984.5,5523.9,884.3614285714284,8.888298157993663,0,0.0,36.8,22.3,69.0,29.549999999999997,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-12,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2400.0,2402.0,3,3,11,984.5,5523.9,884.3614285714284,8.888298157993663,0,0.0,36.8,22.3,69.0,29.549999999999997,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,50.0,3.9318256327243257,2403.0,2385.0,2430.0,45.0,3.828641396489095,0.0004163197318221493,0.0021008403273073935,0.0,2391.0,2391.0,2391.0,2392.0,2375.0,2375.0,2410.0,2410.0,35.0,35.0,0.0,3.58351893845611,0.0046005855098260745,0.0046005855098260745,0.0046005855098260745,0.0041806019892115295,2391.0,2391.5,2403.9,0.0,1.091928428138064,14.77964583588912,1.0046005813274754,1.004390545664267,0.9992096135479445,2391.0,2403.9,-12.400000000000091,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-13,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,4,3,11,929.7,984.5,1025.0042857142855,-0.8217744709353898,0,0.0,34.0,23.6,76.0,28.8,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-13,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2385.0,2430.0,2400.0,2403.0,4,3,11,929.7,984.5,1025.0042857142855,-0.8217744709353898,0,0.0,34.0,23.6,76.0,28.8,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,45.0,3.828641396489095,2403.0,2385.0,2430.0,45.0,3.828641396489095,0.0,0.0,0.0,2402.0,2391.0,2391.0,2395.0,2380.0,2375.714285714286,2430.0,2412.8571428571427,50.0,37.142857142857146,5.669467095138172,3.9318256327243257,0.0004163197318221493,0.0050188205561739,0.0050188205561739,0.003340292261627172,2392.5714285714284,2392.214285714286,2403.1,4.157609203108611,3.0173491021533905,14.17951412035979,1.0043587252027042,1.004508669773037,0.9999583829222322,2392.5714285714284,2403.1,-10.88571428571413,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-14,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,5,3,11,0.0,929.7,1157.8185714285712,-0.0556627729812087,1,0.0,33.4,22.9,76.0,28.15,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-14,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2385.0,2430.0,2400.0,2403.0,5,3,11,0.0,929.7,1157.8185714285712,-0.0556627729812087,1,0.0,33.4,22.9,76.0,28.15,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,45.0,3.828641396489095,2403.0,2385.0,2430.0,45.0,3.828641396489095,0.0,0.0,0.0,2403.0,2391.0,2391.0,2392.0,2385.0,2377.1428571428573,2430.0,2415.714285714286,45.0,38.57142857142857,6.26783170527988,3.828641396489095,0.0,0.0050188205561739,0.0050188205561739,0.004598662188132683,2394.285714285714,2392.785714285714,2402.3333333333335,5.618845839804654,4.135746075893389,13.504362853973417,1.0036396139466126,1.0042687799457408,1.0002775038145795,2394.285714285714,2402.3333333333335,-9.547619047619264,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-15,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,6,3,11,1189.1,0.0,1155.1042857142854,-1.0,1,0.0,33.4,22.6,75.0,28.0,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-15,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2385.0,2430.0,2400.0,2403.0,6,3,11,1189.1,0.0,1155.1042857142854,-1.0,1,0.0,33.4,22.6,75.0,28.0,1.1,0.1428571428571428,0,0,0,2320.0,0,0,0,0,45.0,3.828641396489095,2422.0,2370.0,2450.0,80.0,4.394449154672439,0.007906783154778264,-0.006289308149730364,0.008230452641026943,2403.0,2402.0,2391.0,2392.0,2385.0,2378.5714285714284,2430.0,2418.5714285714284,45.0,40.0,6.454972243678832,3.828641396489095,0.0,0.0004163197318221493,0.0050188205561739,0.004598662188132683,2396.0,2393.5714285714284,2401.5666666666666,6.244997998403502,4.941415021778351,12.746015830056415,1.002921531707339,1.0039391184556408,1.000596828456715,2396.0,2401.5666666666666,-7.9952380952381645,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-16,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,0,3,12,2293.5,1189.1,1324.975714285714,0.0,0,0.0,32.9,22.6,72.0,27.75,1.0,-4.3999999999999995,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-16,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2450.0,2430.0,2422.0,0,3,12,2293.5,1189.1,1324.975714285714,0.0,0,0.0,32.9,22.6,72.0,27.75,1.0,-4.3999999999999995,0,0,0,2320.0,0,0,0,0,80.0,4.394449154672439,2428.0,2390.0,2460.0,70.0,4.2626798770413155,0.0024772914844042463,0.008438818529794013,0.004081632636401499,2403.0,2403.0,2391.0,2391.0,2385.0,2380.0,2430.0,2421.4285714285716,45.0,41.42857142857143,6.267831705279891,3.828641396489095,0.007906783154778264,0.007906783154778264,0.012965286436782573,0.012965286436782573,2397.714285714286,2394.3571428571427,2400.8,6.290582530377745,5.513719153255419,11.888563034879244,1.0101286897813984,1.0115449974160586,1.0088303856679839,2397.714285714286,2400.8,-6.44285714285752,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-17,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,1,3,12,1625.1,2293.5,1639.9042857142854,0.9287696577243294,0,0.0,32.8,22.8,71.0,27.799999999999997,0.0,-5.3999999999999995,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-17,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0,2428.0,1,3,12,1625.1,2293.5,1639.9042857142854,0.9287696577243294,0,0.0,32.8,22.8,71.0,27.799999999999997,0.0,-5.3999999999999995,0,0,0,2320.0,0,0,0,0,70.0,4.2626798770413155,2434.0,2390.0,2460.0,70.0,4.2626798770413155,0.0024711696768073737,0.0,0.0,2422.0,2403.0,2391.0,2391.0,2370.0,2379.285714285714,2450.0,2427.1428571428573,80.0,47.857142857142854,15.23623500550103,4.394449154672439,0.0024772914844042463,0.010403662045760874,0.015474696714869523,0.015474696714869523,2402.1428571428573,2396.5714285714284,2400.6666666666665,10.367072415887641,9.11224270050195,11.61548708533993,1.010764194424413,1.0131139681140928,1.0113857219742333,2402.1428571428573,2400.6666666666665,-4.095238095238074,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-18,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2,3,12,2644.3,1625.1,1792.2571428571428,-0.2914323086984958,0,7.0,30.2,21.4,83.0,25.799999999999997,0.0,-5.3999999999999995,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2371.0,2369.0,2379.0,10.0,2.3978952727983707,-0.0025241901450391664,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-18,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2440.0,2434.0,2,3,12,2644.3,1625.1,1792.2571428571428,-0.2914323086984958,0,7.0,30.2,21.4,83.0,25.799999999999997,0.0,-5.3999999999999995,0,0,0,2320.0,0,0,0,0,70.0,4.2626798770413155,2434.0,2390.0,2460.0,70.0,4.2626798770413155,0.0,0.0,0.0,2428.0,2403.0,2391.0,2391.0,2390.0,2381.4285714285716,2460.0,2434.285714285714,70.0,52.857142857142854,16.0356745147454,4.2626798770413155,0.0024711696768073737,0.012900540936743482,0.017984106992956474,0.017984106992956474,2407.4285714285716,2399.214285714286,2400.733333333333,12.869306415620068,12.210831077542975,11.770604336082119,1.0110372614067997,1.0144987900196543,1.013856872842228,2407.4285714285716,2400.733333333333,-1.5190476190473419,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-19,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0,2371.0,3,3,12,1522.5,2644.3,1380.8857142857141,0.6271614054519723,0,1.3,32.2,22.0,79.0,27.1,7.0,1.6000000000000005,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2371.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,-0.0025241901450391664,-0.0025241901450391664,-0.0025241901450391664,-0.0025241901450391664,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.9974758056479772,0.9974758056479772,0.9974758056479772,2377.0,2377.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-19,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2390.0,2460.0,2440.0,2434.0,3,3,12,1522.5,2644.3,1380.8857142857141,0.6271614054519723,0,1.3,32.2,22.0,79.0,27.1,7.0,1.6000000000000005,0,0,0,2320.0,0,0,0,0,70.0,4.2626798770413155,2444.0,2390.0,2480.0,90.0,4.51085950651685,0.004108463417795959,0.0,0.008130081267763897,2434.0,2422.0,2402.0,2391.0,2390.0,2383.5714285714284,2460.0,2441.4285714285716,70.0,57.857142857142854,14.960264830861853,4.2626798770413155,0.0,0.0049545829688084925,0.013322231418308777,0.017984106992956474,2413.5714285714284,2402.285714285714,2401.3333333333335,13.938641048746236,15.061047932832244,12.97300468567436,1.0084640384378525,1.0132017084369576,1.0136035493603404,2413.5714285714284,2401.3333333333335,0.9523809523807358,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-20,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0,2371.0,4,3,12,3142.7,1522.5,1457.742857142857,-0.42423325643837695,0,2.0,32.1,20.4,76.0,26.25,8.3,2.9000000000000012,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2371.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2371.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,-0.0025241901450391664,-0.0025241901450391664,-0.0025241901450391664,2376.1428571428573,2376.5714285714284,2376.8,2.267786838052833,1.6035674514719704,1.0954451150116657,0.9978356237691038,0.9976556822652141,0.9975597399968034,2376.1428571428573,2376.8,-0.2285714285717404,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-20,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2450.0,2444.0,4,3,12,3142.7,1522.5,1457.742857142857,-0.42423325643837695,0,2.0,32.1,20.4,76.0,26.25,8.3,2.9000000000000012,0,0,0,2320.0,0,0,0,0,90.0,4.51085950651685,2444.0,2390.0,2480.0,90.0,4.51085950651685,0.0,0.0,0.0,2434.0,2428.0,2403.0,2391.0,2390.0,2385.0,2460.0,2445.714285714286,70.0,60.714285714285715,15.118578920369036,4.2626798770413155,0.004108463417795959,0.006589785804819662,0.01706200575504783,0.022166457456434724,2418.1428571428573,2405.3571428571427,2401.9333333333334,14.735767952263096,16.859633826010924,14.046556415230592,1.0106929715396402,1.0160653261395949,1.0175136653077506,2418.1428571428573,2401.9333333333334,3.4238095238092683,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2026-03-21,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),,,2369.0,2379.0,2369.0,2371.0,5,3,12,1078.4,3142.7,1773.8857142857141,1.0641707717569786,0,0.9,33.5,21.6,76.0,27.55,10.3,4.900000000000001,0,0,0,2320.0,0,0,0,0,10.0,2.3978952727983707,2371.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2371.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,-0.0025241901450391664,-0.0025241901450391664,-0.0025241901450391664,2375.285714285714,2376.1428571428573,2376.6,2.927700218843636,2.1788191176056633,1.5222487902158461,0.9981957015773321,0.9978356237691038,0.997643688472424,2375.285714285714,2376.6,-0.4571428571425713,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2026-03-21,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2390.0,2480.0,2450.0,2444.0,5,3,12,1078.4,3142.7,1773.8857142857141,1.0641707717569786,0,0.9,33.5,21.6,76.0,27.55,10.3,4.900000000000001,0,0,0,2320.0,0,0,0,0,90.0,4.51085950651685,2444.0,2390.0,2480.0,90.0,4.51085950651685,0.0,0.0,0.0,2444.0,2434.0,2403.0,2391.0,2390.0,2385.714285714286,2480.0,2452.8571428571427,90.0,67.14285714285714,16.79710859472117,4.51085950651685,0.0,0.004108463417795959,0.01706200575504783,0.022166457456434724,2424.0,2409.1428571428573,2402.866666666667,15.821925715077407,19.17874281135527,15.83042320503144,1.0082508209230576,1.0144686864911758,1.0171184376281728,2424.0,2402.866666666667,6.27619047619055,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
