date,modal_price,min_price,max_price,temp_max,temp_min,precipitation,rainfall,humidity,wind_max,temp_avg,lag_1,lag_3,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,rainfall_7d,temp_avg_7d,humidity_avg_7d,day_of_week,month,week_of_year,is_harvest_season,target_modal_price,target_modal_price_2d
2007-02-09,1355.0,1010.0,1800.0,31.1,20.0,0.0,0.0,72,16.6,25.55,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,0.0,25.25714285714286,70.85714285714286,4,2,6,0,1355.0,1355.0
2007-02-10,1355.0,1010.0,1800.0,29.7,20.1,0.0,0.0,69,17.1,24.9,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,0.0,25.32857142857143,71.0,5,2,6,0,1355.0,1355.0
2007-02-11,1355.0,1010.0,1800.0,29.6,19.8,0.0,0.0,69,13.9,24.700000000000003,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,0.0,25.4,70.42857142857143,6,2,6,0,1355.0,1355.0
2007-02-12,1355.0,1010.0,1800.0,30.5,19.7,0.3,0.3,73,12.4,25.1,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,0.0,25.278571428571432,70.42857142857143,0,2,7,0,1355.0,1355.0
2007-02-13,1355.0,1010.0,1800.0,29.0,21.5,5.2,5.2,81,18.4,25.25,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,0.3,25.12142857142857,71.42857142857143,1,2,7,0,1355.0,1355.0
2007-02-14,1355.0,1010.0,1800.0,28.0,21.8,10.0,10.0,88,13.3,24.9,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,5.5,25.092857142857145,72.85714285714286,2,2,7,0,1355.0,1355.0
2007-02-15,1355.0,1010.0,1800.0,30.1,19.9,0.0,0.0,79,10.4,25.0,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,15.5,25.085714285714285,75.0,3,2,7,0,1355.0,1700.0
2007-02-16,1355.0,1010.0,1800.0,29.2,21.6,0.6,0.6,79,13.3,25.4,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,15.5,25.057142857142857,75.85714285714286,4,2,7,0,1700.0,1850.0
2007-02-17,1700.0,1600.0,1800.0,29.4,21.5,0.4,0.4,80,9.1,25.45,1355.0,1355.0,1355.0,1355.0,1355.0,0.0,0.0,16.1,25.035714285714285,76.85714285714286,5,2,7,0,1850.0,1850.0
2007-02-18,1850.0,1800.0,1900.0,29.5,21.7,0.6,0.6,80,11.9,25.6,1700.0,1355.0,1355.0,1404.2857142857142,1379.642857142857,130.39774318818604,92.20512845978662,16.5,25.114285714285717,78.42857142857143,6,2,7,0,1850.0,1850.0
2007-02-19,1850.0,1800.0,1900.0,29.7,21.5,0.0,0.0,73,13.0,25.6,1850.0,1355.0,1355.0,1475.0,1415.0,209.46360065653639,155.3284361503815,17.1,25.24285714285714,80.0,0,2,8,0,1850.0,1850.0
2007-02-20,1850.0,1800.0,1900.0,30.0,19.2,0.0,0.0,70,11.8,24.6,1850.0,1700.0,1355.0,1545.7142857142858,1450.357142857143,243.06083894484655,192.50838429008255,16.8,25.314285714285713,80.0,1,2,8,0,1850.0,1850.0
2007-02-21,1850.0,1800.0,1900.0,30.3,18.6,0.0,0.0,67,13.6,24.450000000000003,1850.0,1850.0,1355.0,1616.4285714285713,1485.7142857142858,250.2284670342029,217.4843685174883,11.6,25.22142857142857,78.42857142857143,2,2,8,0,1850.0,1850.0
2007-02-22,1850.0,1800.0,1900.0,31.4,17.6,0.0,0.0,65,13.8,24.5,1850.0,1850.0,1355.0,1687.142857142857,1521.0714285714287,233.41410166728267,234.1940235346342,1.6,25.157142857142855,75.42857142857143,3,2,8,0,1850.0,1850.0
2007-02-23,1850.0,1800.0,1900.0,31.1,17.7,0.0,0.0,67,12.6,24.4,1850.0,1850.0,1355.0,1757.857142857143,1556.4285714285713,186.23142285109896,244.33920756122737,1.6,25.085714285714285,73.42857142857143,4,2,8,0,1850.0,1850.0
2007-02-24,1850.0,1800.0,1900.0,31.4,17.3,0.0,0.0,66,12.6,24.35,1850.0,1850.0,1700.0,1828.5714285714287,1591.7857142857142,56.694670951403744,248.72449341866974,0.9999999999999999,24.942857142857143,71.71428571428571,5,2,8,0,1850.0,1850.0
2007-02-25,1850.0,1800.0,1900.0,32.7,16.8,0.0,0.0,62,12.9,24.75,1850.0,1850.0,1850.0,1850.0,1627.142857142857,0.0,247.65604471427065,0.6,24.785714285714285,69.71428571428571,6,2,8,0,1850.0,1850.0
2007-02-26,1850.0,1800.0,1900.0,33.2,17.7,0.0,0.0,69,13.7,25.450000000000003,1850.0,1850.0,1850.0,1850.0,1662.5,0.0,241.06135510088995,0.0,24.664285714285715,67.14285714285714,0,2,9,0,1850.0,1850.0
2007-02-27,1850.0,1800.0,1900.0,32.5,19.1,0.0,0.0,73,13.2,25.8,1850.0,1850.0,1850.0,1850.0,1697.857142857143,0.0,228.4623709608554,0.0,24.642857142857146,66.57142857142857,1,2,9,0,1850.0,1850.0
2007-02-28,1850.0,1800.0,1900.0,33.0,19.4,0.0,0.0,70,14.8,26.2,1850.0,1850.0,1850.0,1850.0,1733.2142857142858,0.0,208.77488007289386,0.0,24.814285714285713,67.0,2,2,9,0,1850.0,1850.0
2007-03-01,1850.0,1800.0,1900.0,32.5,19.4,0.0,0.0,69,16.6,25.95,1850.0,1850.0,1850.0,1850.0,1768.5714285714287,0.0,179.68378818431157,0.0,25.064285714285717,67.42857142857143,3,3,9,0,1850.0,1850.0
2007-03-02,1850.0,1800.0,1900.0,32.1,21.6,0.1,0.1,73,12.4,26.85,1850.0,1850.0,1850.0,1850.0,1803.9285714285713,0.0,135.2515970534007,0.0,25.271428571428572,68.0,4,3,9,0,1850.0,1850.0
2007-03-03,1850.0,1800.0,1900.0,33.5,22.8,0.0,0.0,72,13.4,28.15,1850.0,1850.0,1850.0,1850.0,1839.2857142857142,0.0,40.089186286877734,0.1,25.62142857142857,68.85714285714286,5,3,9,0,1850.0,1850.0
2007-03-04,1850.0,1800.0,1900.0,31.1,24.1,0.2,0.2,77,10.4,27.6,1850.0,1850.0,1850.0,1850.0,1850.0,0.0,0.0,0.1,26.164285714285715,69.71428571428571,6,3,9,0,1850.0,1750.0
2007-03-05,1850.0,1800.0,1900.0,32.8,23.5,0.4,0.4,74,17.3,28.15,1850.0,1850.0,1850.0,1850.0,1850.0,0.0,0.0,0.30000000000000004,26.571428571428573,71.85714285714286,0,3,10,0,1750.0,1750.0
2007-03-06,1750.0,1700.0,1800.0,32.9,22.1,0.0,0.0,73,17.6,27.5,1850.0,1850.0,1850.0,1850.0,1850.0,0.0,0.0,0.7000000000000001,26.957142857142856,72.57142857142857,1,3,10,0,1750.0,1700.0
2007-03-07,1750.0,1700.0,1800.0,31.8,23.0,0.0,0.0,72,16.2,27.4,1750.0,1850.0,1850.0,1835.7142857142858,1842.857142857143,37.79644730095255,26.726124191263906,0.7000000000000001,27.2,72.57142857142857,2,3,10,0,1700.0,1700.0
2007-03-08,1700.0,1600.0,1800.0,32.5,21.8,0.0,0.0,70,16.9,27.15,1750.0,1850.0,1850.0,1821.4285714285713,1835.7142857142858,48.79500364744926,36.313651960143474,0.7000000000000001,27.37142857142857,72.85714285714286,3,3,10,0,1700.0,1700.0
2007-03-09,1700.0,1600.0,1800.0,32.2,22.9,0.0,0.0,69,16.2,27.55,1700.0,1750.0,1850.0,1800.0,1825.0,64.54972243680677,50.95246653651722,0.7000000000000001,27.542857142857144,73.0,4,3,10,0,1700.0,1700.0
2007-03-10,1700.0,1600.0,1800.0,30.6,22.5,0.0,0.0,71,12.7,26.55,1700.0,1750.0,1850.0,1778.5714285714287,1814.2857142857142,69.86381310059183,60.21937915965785,0.6000000000000001,27.642857142857142,72.42857142857143,5,3,10,0,1700.0,1700.0
2007-03-11,1700.0,1600.0,1800.0,33.4,21.6,0.0,0.0,70,15.3,27.5,1700.0,1700.0,1850.0,1757.142857142857,1803.5714285714287,67.2592709134695,66.40286634883776,0.6000000000000001,27.414285714285715,72.28571428571429,6,3,10,0,1700.0,1700.0
2007-03-12,1700.0,1600.0,1800.0,33.3,22.5,0.0,0.0,70,15.9,27.9,1700.0,1700.0,1850.0,1735.7142857142858,1792.857142857143,55.634864026435544,70.32108464078071,0.4,27.400000000000002,71.28571428571429,0,3,11,0,1700.0,1700.0
2007-03-13,1700.0,1600.0,1800.0,33.2,21.1,0.0,0.0,68,13.9,27.150000000000002,1700.0,1700.0,1750.0,1714.2857142857142,1782.142857142857,24.397501823750034,72.34304723687916,0.0,27.364285714285717,70.71428571428571,1,3,11,0,1700.0,1700.0
2007-03-14,1700.0,1600.0,1800.0,33.0,18.3,0.0,0.0,68,13.4,25.65,1700.0,1700.0,1750.0,1707.142857142857,1771.4285714285713,18.898223650508022,72.62730392026175,0.0,27.314285714285713,70.0,2,3,11,0,1700.0,1700.0
2007-03-15,1700.0,1600.0,1800.0,35.5,18.8,0.0,0.0,66,17.3,27.15,1700.0,1700.0,1700.0,1700.0,1760.7142857142858,0.0,71.19467198240368,0.0,27.064285714285713,69.42857142857143,3,3,11,0,1700.0,1700.0
2007-03-16,1700.0,1600.0,1800.0,35.5,22.5,0.0,0.0,65,17.8,29.0,1700.0,1700.0,1700.0,1700.0,1750.0,0.0,67.93662204868076,0.0,27.064285714285713,68.85714285714286,4,3,11,0,1700.0,1700.0
2007-03-17,1700.0,1600.0,1800.0,34.4,22.1,0.0,0.0,67,15.6,28.25,1700.0,1700.0,1700.0,1700.0,1739.2857142857142,0.0,62.5686436231104,0.0,27.271428571428572,68.28571428571429,5,3,11,0,1700.0,1700.0
2007-03-18,1700.0,1600.0,1800.0,34.7,21.8,0.0,0.0,69,16.3,28.25,1700.0,1700.0,1700.0,1700.0,1728.5714285714287,0.0,54.47047794019749,0.0,27.514285714285712,67.71428571428571,6,3,11,0,1700.0,1700.0
2007-03-19,1700.0,1600.0,1800.0,36.0,23.3,0.0,0.0,70,16.9,29.65,1700.0,1700.0,1700.0,1700.0,1717.857142857143,0.0,42.094869307060925,0.0,27.62142857142857,67.57142857142857,0,3,12,0,1700.0,1875.0
2007-03-20,1700.0,1600.0,1800.0,35.2,23.6,0.0,0.0,72,16.6,29.400000000000002,1700.0,1700.0,1700.0,1700.0,1707.142857142857,0.0,18.156825980076785,0.0,27.87142857142857,67.57142857142857,1,3,12,0,1875.0,1875.0
2007-03-21,1875.0,1850.0,1900.0,35.1,22.5,0.2,0.2,72,18.4,28.8,1700.0,1700.0,1700.0,1700.0,1703.5714285714287,0.0,13.363062095637822,0.0,28.192857142857143,68.14285714285714,2,3,12,0,1875.0,1875.0
2007-03-22,1875.0,1850.0,1900.0,34.1,23.9,0.0,0.0,72,16.3,29.0,1875.0,1700.0,1700.0,1725.0,1712.5,66.1437827766286,46.77071733467948,0.2,28.642857142857142,68.71428571428571,3,3,12,0,1875.0,1875.0
2007-03-23,1875.0,1850.0,1900.0,34.6,23.9,0.0,0.0,71,16.6,29.25,1875.0,1700.0,1700.0,1750.0,1725.0,85.39125638300793,63.54889093022857,0.2,28.907142857142855,69.57142857142857,4,3,12,0,1875.0,1875.0
2007-03-24,1875.0,1850.0,1900.0,35.7,23.7,0.0,0.0,70,15.1,29.700000000000003,1875.0,1875.0,1700.0,1775.0,1737.5,93.54143466935933,74.51767988461012,0.2,28.942857142857143,70.42857142857143,5,3,12,0,1875.0,1875.0
2007-03-25,1875.0,1850.0,1900.0,36.2,24.5,0.0,0.0,69,15.8,30.35,1875.0,1875.0,1700.0,1800.0,1750.0,93.54143466935982,82.0412654142408,0.2,29.150000000000002,70.85714285714286,6,3,12,0,1875.0,1875.0
2007-03-26,1875.0,1850.0,1900.0,35.7,24.9,0.0,0.0,68,14.4,30.3,1875.0,1875.0,1700.0,1825.0,1762.5,85.39125638300958,87.01790266730244,0.2,29.45,70.85714285714286,0,3,13,0,1875.0,1700.0
2007-03-27,1875.0,1850.0,1900.0,35.6,24.1,0.0,0.0,70,15.2,29.85,1875.0,1875.0,1700.0,1850.0,1775.0,66.14378277663215,89.87170342729614,0.2,29.542857142857144,70.57142857142857,1,3,13,0,1700.0,1700.0
2007-03-28,1700.0,1600.0,1800.0,34.8,23.8,0.0,0.0,72,15.8,29.299999999999997,1875.0,1875.0,1875.0,1875.0,1787.5,0.0,90.80304129098963,0.2,29.607142857142858,70.28571428571429,2,3,13,0,1700.0,1700.0
2007-03-29,1700.0,1600.0,1800.0,35.1,23.7,0.0,0.0,69,13.4,29.4,1700.0,1875.0,1875.0,1850.0,1787.5,66.14378277663215,90.80304129098963,0.0,29.678571428571427,70.28571428571429,3,3,13,0,1700.0,1895.0
2007-03-30,1700.0,1600.0,1800.0,34.6,23.2,0.0,0.0,69,13.3,28.9,1700.0,1875.0,1875.0,1825.0,1787.5,85.39125638300958,90.80304129098963,0.0,29.735714285714288,69.85714285714286,4,3,13,0,1895.0,1895.0
2007-03-31,1895.0,1850.0,1900.0,34.1,21.9,0.0,0.0,69,13.7,28.0,1700.0,1700.0,1875.0,1800.0,1787.5,93.54143466935982,90.80304129098963,0.0,29.685714285714287,69.57142857142857,5,3,13,0,1895.0,1895.0
2007-04-01,1895.0,1850.0,1900.0,35.6,22.4,0.0,0.0,67,13.7,29.0,1895.0,1700.0,1875.0,1802.857142857143,1801.4285714285713,96.47353449078653,91.3031419846254,0.0,29.442857142857143,69.42857142857143,6,4,13,1,1895.0,1895.0
2007-04-02,1895.0,1850.0,1900.0,36.7,23.8,0.0,0.0,71,14.9,30.25,1895.0,1700.0,1875.0,1805.7142857142858,1815.357142857143,99.22317317663362,89.49568716971237,0.0,29.25,69.14285714285714,0,4,14,1,1895.0,1895.0
2007-04-03,1895.0,1850.0,1900.0,35.6,25.1,0.0,0.0,72,14.8,30.35,1895.0,1895.0,1875.0,1808.5714285714287,1829.2857142857142,101.80513599169667,85.23400239831655,0.0,29.24285714285714,69.57142857142857,1,4,14,1,1895.0,1895.0
2007-04-04,1895.0,1850.0,1900.0,35.5,24.5,0.0,0.0,70,14.8,30.0,1895.0,1895.0,1700.0,1811.4285714285713,1843.2142857142858,104.23188434585582,78.11744468962294,0.0,29.314285714285713,69.85714285714286,2,4,14,1,1895.0,1895.0
2007-04-05,1895.0,1850.0,1900.0,34.9,24.2,0.0,0.0,70,14.1,29.549999999999997,1895.0,1895.0,1700.0,1839.2857142857142,1844.642857142857,95.1502571124938,78.92216919985114,0.0,29.414285714285715,69.57142857142857,3,4,14,1,1895.0,1700.0
2007-04-06,1895.0,1850.0,1900.0,34.8,24.9,0.0,0.0,71,17.6,29.849999999999998,1895.0,1895.0,1700.0,1867.142857142857,1846.0714285714287,73.70307223681529,79.69119658524372,0.0,29.435714285714287,69.71428571428571,4,4,14,1,1700.0,1700.0
2007-04-07,1700.0,1600.0,1800.0,34.5,24.6,0.0,0.0,70,14.6,29.55,1895.0,1895.0,1895.0,1895.0,1847.5,0.0,80.42555085773664,0.0,29.571428571428573,70.0,5,4,14,1,1700.0,1700.0
2007-04-08,1700.0,1600.0,1800.0,34.4,24.8,0.0,0.0,72,15.9,29.6,1700.0,1895.0,1895.0,1867.142857142857,1835.0,73.70307223681529,88.96844730232014,0.0,29.79285714285714,70.14285714285714,6,4,14,1,1700.0,1700.0
2007-04-09,1700.0,1600.0,1800.0,34.6,24.4,0.0,0.0,72,17.8,29.5,1700.0,1895.0,1895.0,1839.2857142857142,1822.5,95.1502571124938,95.00506059396305,0.0,29.87857142857143,70.85714285714286,0,4,15,1,1700.0,1700.0
2007-04-10,1700.0,1600.0,1800.0,34.4,25.4,0.0,0.0,70,16.2,29.9,1700.0,1700.0,1895.0,1811.4285714285713,1810.0,104.23188434585582,98.99494936612172,0.0,29.771428571428572,71.0,1,4,15,1,1700.0,1700.0
2007-04-11,1700.0,1600.0,1800.0,35.5,26.0,0.1,0.1,69,20.2,30.75,1700.0,1700.0,1895.0,1783.5714285714287,1797.5,104.23188434585533,101.18053172424501,0.0,29.707142857142856,70.71428571428571,2,4,15,1,1700.0,1700.0
2007-04-12,1700.0,1600.0,1800.0,34.8,26.5,0.0,0.0,70,15.5,30.65,1700.0,1700.0,1895.0,1755.7142857142858,1797.5,95.15025711249224,101.18053172424501,0.1,29.814285714285713,70.57142857142857,3,4,15,1,1700.0,1700.0
2007-04-13,1700.0,1600.0,1800.0,35.2,25.8,0.1,0.1,69,11.4,30.5,1700.0,1700.0,1895.0,1727.857142857143,1797.5,73.70307223681186,101.18053172424501,0.1,29.971428571428568,70.57142857142857,4,4,15,1,1700.0,1700.0
2007-04-14,1700.0,1600.0,1800.0,34.9,25.1,0.2,0.2,69,11.4,30.0,1700.0,1700.0,1700.0,1700.0,1797.5,0.0,101.18053172424501,0.2,30.064285714285713,70.28571428571429,5,4,15,1,1700.0,1700.0
2007-04-15,1700.0,1600.0,1800.0,35.3,24.6,0.3,0.3,68,12.2,29.95,1700.0,1700.0,1700.0,1700.0,1783.5714285714287,0.0,100.1427552475581,0.4,30.12857142857143,70.14285714285714,6,4,15,1,1700.0,1700.0
2007-04-16,1700.0,1600.0,1800.0,35.5,25.1,0.2,0.2,67,14.6,30.3,1700.0,1700.0,1700.0,1700.0,1769.642857142857,0.0,96.96280582927947,0.7,30.178571428571427,69.57142857142857,0,4,16,1,1700.0,1700.0
2007-04-17,1700.0,1600.0,1800.0,35.2,25.1,0.2,0.2,66,11.3,30.150000000000002,1700.0,1700.0,1700.0,1700.0,1755.7142857142858,0.0,91.41741003301088,0.9,30.29285714285714,68.85714285714286,1,4,16,1,1700.0,1700.0
2007-04-18,1700.0,1600.0,1800.0,34.7,25.6,0.1,0.1,66,12.5,30.150000000000002,1700.0,1700.0,1700.0,1700.0,1741.7857142857142,0.0,83.03398615713677,1.1,30.32857142857143,68.28571428571429,2,4,16,1,1700.0,1700.0
2007-04-19,1700.0,1600.0,1800.0,35.3,25.6,0.9,0.9,67,14.4,30.45,1700.0,1700.0,1700.0,1700.0,1727.857142857143,0.0,70.81162132225458,1.0999999999999999,30.242857142857144,67.85714285714286,3,4,16,1,1700.0,1700.0
2007-04-20,1700.0,1600.0,1800.0,35.1,26.7,0.3,0.3,66,15.5,30.9,1700.0,1700.0,1700.0,1700.0,1713.9285714285713,0.0,52.11594217292855,2.0,30.214285714285715,67.42857142857143,4,4,16,1,1700.0,1700.0
2007-04-21,1700.0,1600.0,1800.0,34.7,26.7,3.8,3.8,74,17.4,30.700000000000003,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,2.2,30.271428571428572,67.0,5,4,16,1,1700.0,1700.0
2007-04-22,1700.0,1600.0,1800.0,37.5,27.5,0.0,0.0,70,18.0,32.5,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.8,30.371428571428574,67.71428571428571,6,4,16,1,1700.0,1700.0
2007-04-23,1700.0,1600.0,1800.0,39.3,27.1,0.0,0.0,62,15.7,33.2,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.5,30.73571428571429,68.0,0,4,17,1,1700.0,1700.0
2007-04-24,1700.0,1600.0,1800.0,39.4,26.5,0.0,0.0,67,17.5,32.95,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.3,31.150000000000002,67.28571428571429,1,4,17,1,1700.0,1700.0
2007-04-25,1700.0,1600.0,1800.0,38.3,27.0,0.2,0.2,69,16.8,32.65,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.1,31.550000000000004,67.42857142857143,2,4,17,1,1700.0,1700.0
2007-04-26,1700.0,1600.0,1800.0,36.9,27.1,0.0,0.0,68,19.1,32.0,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.2,31.907142857142855,67.85714285714286,3,4,17,1,1700.0,1700.0
2007-04-27,1700.0,1600.0,1800.0,37.3,26.0,0.0,0.0,68,20.9,31.65,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,4.3,32.128571428571426,68.0,4,4,17,1,1700.0,1700.0
2007-04-28,1700.0,1600.0,1800.0,37.2,27.2,0.0,0.0,67,18.8,32.2,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,4.0,32.23571428571429,68.28571428571429,5,4,17,1,1700.0,1700.0
2007-04-29,1700.0,1600.0,1800.0,36.8,27.5,0.0,0.0,68,17.4,32.15,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.2,32.449999999999996,67.28571428571429,6,4,17,1,1700.0,1700.0
2007-04-30,1700.0,1600.0,1800.0,37.0,28.0,0.0,0.0,68,16.5,32.5,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.2,32.4,67.0,0,4,18,1,1700.0,1700.0
2007-05-01,1700.0,1600.0,1800.0,37.2,28.0,0.3,0.3,66,16.7,32.6,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.2,32.3,67.85714285714286,1,5,18,1,1700.0,1700.0
2007-05-02,1700.0,1600.0,1800.0,37.3,27.8,0.6,0.6,65,16.0,32.55,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.5,32.25,67.71428571428571,2,5,18,1,1700.0,1700.0
2007-05-03,1700.0,1600.0,1800.0,34.1,28.0,0.0,0.0,68,13.1,31.05,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.8999999999999999,32.23571428571429,67.14285714285714,3,5,18,1,1700.0,1700.0
2007-05-04,1700.0,1600.0,1800.0,36.0,27.4,2.0,2.0,74,13.4,31.7,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.9,32.1,67.14285714285714,4,5,18,1,1700.0,1700.0
2007-05-05,1700.0,1600.0,1800.0,35.6,27.8,2.1,2.1,73,17.0,31.700000000000003,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,2.9,32.107142857142854,68.0,5,5,18,1,1700.0,1700.0
2007-05-06,1700.0,1600.0,1800.0,37.0,28.3,1.9,1.9,70,18.0,32.65,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.0,32.035714285714285,68.85714285714286,6,5,18,1,1700.0,1700.0
2007-05-07,1700.0,1600.0,1800.0,39.4,28.5,0.0,0.0,65,15.2,33.95,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,6.9,32.107142857142854,69.14285714285714,0,5,19,1,1700.0,1700.0
2007-05-08,1700.0,1600.0,1800.0,39.6,29.3,0.1,0.1,57,12.6,34.45,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,6.9,32.31428571428572,68.71428571428571,1,5,19,1,1700.0,1700.0
2007-05-09,1700.0,1600.0,1800.0,42.1,29.6,0.0,0.0,46,14.3,35.85,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,6.7,32.57857142857143,67.42857142857143,2,5,19,1,1700.0,1700.0
2007-05-10,1700.0,1600.0,1800.0,42.1,28.9,1.1,1.1,57,10.7,35.5,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,6.1,33.050000000000004,64.71428571428571,3,5,19,1,1700.0,1700.0
2007-05-11,1700.0,1600.0,1800.0,40.7,29.1,1.3,1.3,62,12.3,34.900000000000006,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,7.199999999999999,33.68571428571429,63.142857142857146,4,5,19,1,1700.0,1700.0
2007-05-12,1700.0,1600.0,1800.0,40.2,29.8,0.0,0.0,64,16.3,35.0,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,6.5,34.142857142857146,61.42857142857143,5,5,19,1,1700.0,1700.0
2007-05-13,1700.0,1600.0,1800.0,38.5,29.2,0.0,0.0,65,14.5,33.85,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,4.4,34.614285714285714,60.142857142857146,6,5,19,1,1700.0,1700.0
2007-05-14,1700.0,1600.0,1800.0,41.5,28.9,0.0,0.0,58,14.3,35.2,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,2.5,34.78571428571429,59.42857142857143,0,5,20,1,1700.0,1700.0
2007-05-15,1700.0,1600.0,1800.0,41.8,29.4,0.0,0.0,42,17.6,35.599999999999994,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,2.5,34.964285714285715,58.42857142857143,1,5,20,1,1700.0,1700.0
2007-05-16,1700.0,1600.0,1800.0,42.0,29.4,0.0,0.0,39,18.6,35.7,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,2.4000000000000004,35.128571428571426,56.285714285714285,2,5,20,1,1700.0,1700.0
2007-05-17,1700.0,1600.0,1800.0,41.7,29.6,0.0,0.0,44,14.5,35.650000000000006,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,2.4000000000000004,35.10714285714286,55.285714285714285,3,5,20,1,1700.0,1700.0
2007-05-18,1700.0,1600.0,1800.0,40.7,29.6,0.0,0.0,54,14.5,35.150000000000006,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,1.3,35.128571428571426,53.42857142857143,4,5,20,1,1700.0,1700.0
2007-05-19,1700.0,1600.0,1800.0,41.8,30.2,0.0,0.0,49,16.5,36.0,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.0,35.16428571428572,52.285714285714285,5,5,20,1,1700.0,1700.0
2007-05-20,1700.0,1600.0,1800.0,42.7,30.9,1.4,1.4,43,15.5,36.8,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.0,35.307142857142864,50.142857142857146,6,5,20,1,1700.0,1700.0
2007-05-21,1700.0,1600.0,1800.0,42.3,30.6,0.1,0.1,42,19.5,36.45,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,1.4,35.72857142857143,47.0,0,5,21,1,1700.0,1700.0
2007-05-22,1700.0,1600.0,1800.0,42.1,30.2,0.0,0.0,45,17.6,36.15,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,1.5,35.90714285714286,44.714285714285715,1,5,21,1,1700.0,1700.0
2007-05-23,1700.0,1600.0,1800.0,41.5,30.7,1.9,1.9,54,15.5,36.1,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,1.5,35.98571428571429,45.142857142857146,2,5,21,1,1700.0,1700.0
2007-05-24,1700.0,1600.0,1800.0,36.8,28.2,2.5,2.5,63,18.0,32.5,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,3.4,36.042857142857144,47.285714285714285,3,5,21,1,1700.0,1700.0
2007-05-25,1700.0,1600.0,1800.0,37.9,29.4,0.0,0.0,62,17.3,33.65,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.9,35.59285714285714,50.0,4,5,21,1,1700.0,1700.0
2007-05-26,1700.0,1600.0,1800.0,38.7,29.4,0.0,0.0,63,14.8,34.05,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.9,35.378571428571426,51.142857142857146,5,5,21,1,1700.0,1700.0
2007-05-27,1700.0,1600.0,1800.0,38.5,29.3,0.6,0.6,62,13.3,33.9,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.9,35.1,53.142857142857146,6,5,21,1,1700.0,1700.0
2007-05-28,1700.0,1600.0,1800.0,37.5,29.1,5.6,5.6,70,16.1,33.3,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,5.1,34.68571428571429,55.857142857142854,0,5,22,1,1700.0,1700.0
2007-05-29,1700.0,1600.0,1800.0,38.3,28.7,0.0,0.0,54,12.7,33.5,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0,10.6,34.23571428571428,59.857142857142854,1,5,22,1,1700.0,1700.0
